period,date,panic_budget,learned_budget,panic_sd,learned_sd,reference_covariance,difference_variance,raw_panic_budget,risk_status,risk_update_scheduled,risk_attempt_origin,last_successful_risk_origin,risk_window_start,risk_window_observations,panic_state,learned_state,target,panic_reference_return,learned_reference_return
earlier_diagnostic,2017-02-03,0.6358499806647325,0.36415001933526747,0.0038316972863098307,0.005066922360508465,-5.002106344406654e-08,4.0455648428222884e-05,0.6358499806647325,MIN_VARIANCE_BUDGET_AVAILABLE,True,2017-02-03,2017-02-03,2016-02-02,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-03-01,0.6358499806647325,0.36415001933526747,0.0,0.005066922360508463,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-03-01,2017-02-03,2016-03-04,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-04-05,0.6358499806647325,0.36415001933526747,0.0,0.005066922360508461,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-04-05,2017-02-03,2016-04-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-05-02,0.6358499806647325,0.36415001933526747,0.0,0.004950003247839598,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-05-02,2017-02-03,2016-05-04,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-06-01,0.6358499806647325,0.36415001933526747,0.0,0.004083162746154208,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-06-01,2017-02-03,2016-06-01,242,0.0,1.0,0.36415001933526747,0.0,0.002284387129777299
earlier_diagnostic,2017-07-03,0.6358499806647325,0.36415001933526747,0.0,0.0035160760876733676,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-07-03,2017-02-03,2016-07-05,242,0.0,1.0,0.36415001933526747,0.0,-0.004327794293438436
earlier_diagnostic,2017-08-01,0.6358499806647325,0.36415001933526747,0.0,0.0034905176130005347,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-08-01,2017-02-03,2016-08-03,242,0.0,1.0,0.36415001933526747,0.0,0.007888439815772363
earlier_diagnostic,2017-09-01,0.6358499806647325,0.36415001933526747,0.0,0.003812190888640184,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-09-01,2017-02-03,2016-09-05,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-10-09,0.6358499806647325,0.36415001933526747,0.0,0.0038121908886401823,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-10-09,2017-02-03,2016-10-13,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-11-01,0.6358499806647325,0.36415001933526747,0.0,0.0038121908886401797,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-11-01,2017-02-03,2016-11-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2017-12-01,0.6358499806647325,0.36415001933526747,0.0,0.003812190888640177,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2017-12-01,2017-02-03,2016-12-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-01-02,0.6358499806647325,0.36415001933526747,0.0,0.003812190888640175,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-01-02,2017-02-03,2017-01-06,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-02-01,0.6358499806647325,0.36415001933526747,0.0,0.0038121908886401723,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-02-01,2017-02-03,2017-02-14,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-03-01,0.7669410999893268,0.2330589000106732,0.0020935251928207105,0.0038121908886401706,-4.797345588390867e-08,1.9011594016174067e-05,0.7669410999893268,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-03-01,2018-03-01,2017-03-07,242,1.0,0.0,0.7669410999893268,0.00720013067762304,0.0
earlier_diagnostic,2018-04-02,0.7523901754151319,0.24760982458486813,0.002180158464347188,0.003812190888640168,-4.414788475005758e-08,1.9374186070596056e-05,0.7523901754151319,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-04-02,2018-04-02,2017-04-10,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-05-02,0.7523901754151311,0.2476098245848689,0.0021801584643471885,0.003812190888640166,-4.414788475005757e-08,1.9374186070596056e-05,0.7523901754151311,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-05-02,2018-05-02,2017-05-05,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-06-01,0.7045854183223621,0.2954145816776379,0.002180158464347189,0.0033717635246846866,-2.3333931590284056e-08,1.6168548059239368e-05,0.7045854183223621,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-06-01,2018-06-01,2017-06-08,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-07-02,0.5921287550797126,0.40787124492028737,0.0021801584643471894,0.0026270427632518584,-2.2897417570076046e-09,1.1659024093132576e-05,0.5921287550797126,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-07-02,2018-07-02,2017-07-06,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-08-01,0.2597870301972134,0.7402129698027866,0.00218015846434719,0.0012936604807153452,8.320835998229155e-09,6.410006697032911e-06,0.2597870301972134,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-08-01,2018-08-01,2017-08-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-09-03,0.2597870301972134,0.7402129698027866,0.0021801584643471902,0.0,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-09-03,2018-08-01,2017-09-07,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-10-08,0.2597870301972134,0.7402129698027866,0.0021801584643471907,0.0,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2018-10-08,2018-08-01,2017-10-11,242,0.0,1.0,0.7402129698027866,0.0,0.0
earlier_diagnostic,2018-11-01,0.5954827683709272,0.4045172316290728,0.00289438189166956,0.003517379409510989,-8.4020968413143e-08,2.091744638210281e-05,0.5954827683709272,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-11-01,2018-11-01,2017-11-06,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2018-12-03,0.5954827683709275,0.4045172316290725,0.002894381891669563,0.00351737940951099,-8.402096841314302e-08,2.0917446382102807e-05,0.5954827683709275,MIN_VARIANCE_BUDGET_AVAILABLE,True,2018-12-03,2018-12-03,2017-12-06,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-01-02,0.5954827683709277,0.40451723162907227,0.002894381891669566,0.0035173794095109904,-8.402096841314304e-08,2.0917446382102807e-05,0.5954827683709277,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-01-02,2019-01-02,2018-01-04,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-02-01,0.5954827683709283,0.4045172316290717,0.002894381891669569,0.0035173794095109917,-8.402096841314304e-08,2.0917446382102803e-05,0.5954827683709283,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-02-01,2019-02-01,2018-02-05,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-03-01,0.7870799660557972,0.21292003394420278,0.0019401575337172849,0.003760930785789,-8.522629675969596e-08,1.807926422465489e-05,0.7870799660557972,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-03-01,2019-03-01,2018-03-05,242,0.0,1.0,0.21292003394420278,0.0,0.02044416088367318
earlier_diagnostic,2019-04-01,0.8490099756788211,0.15099002432117892,0.0018905604211212918,0.004536062918454543,-1.0344015507311617e-07,2.4356965816234892e-05,0.8490099756788211,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-04-01,2019-04-01,2018-04-03,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-05-06,0.8490099756788192,0.1509900243211808,0.001890560421121292,0.0045360629184545385,-1.0344015507311623e-07,2.43569658162349e-05,0.8490099756788192,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-05-06,2019-05-06,2018-05-08,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-06-03,0.8494045412519472,0.1505954587480528,0.0018905604211212922,0.0045436357130372645,-1.0450529102816938e-07,2.4427854780754335e-05,0.8494045412519472,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-06-03,2019-06-03,2018-06-05,242,0.0,1.0,0.1505954587480528,0.0,0.00219681368057989
earlier_diagnostic,2019-07-01,0.904688631329893,0.09531136867010703,0.0018905604211212927,0.0058499561961026505,-3.482855160664811e-08,3.786586330544344e-05,0.904688631329893,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-07-01,2019-07-01,2018-07-03,242,0.0,1.0,0.09531136867010703,0.0,0.024556446478337657
earlier_diagnostic,2019-08-01,0.9056810418122633,0.09431895818773672,0.001890560421121293,0.00589260266288206,-4.672760472581091e-08,3.8390440057966734e-05,0.9056810418122633,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-08-01,2019-08-01,2018-08-03,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-09-02,0.9056810418122614,0.09431895818773861,0.0018905604211212931,0.005892602662882054,-4.672760472581089e-08,3.839044005796674e-05,0.9056810418122614,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-09-02,2019-09-02,2018-09-04,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-10-08,0.9056862948185656,0.09431370518143445,0.0018905604211212935,0.005892302749547761,-4.606821305807427e-08,3.838558682435472e-05,0.9056862948185656,MIN_VARIANCE_BUDGET_AVAILABLE,True,2019-10-08,2019-10-08,2018-10-10,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-11-01,0.9056862948185656,0.09431370518143445,0.0,0.0047197430764679875,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-11-01,2019-10-08,2018-11-05,242,0.0,0.0,0.0,0.0,0.0
earlier_diagnostic,2019-12-02,0.9056862948185656,0.09431370518143445,0.0,0.004719743076467992,,,,NO_VIEW_ZERO_OR_INVALID_RISK_KEEP_BUDGET,True,2019-12-02,2019-10-08,2018-12-04,242,0.0,0.0,0.0,0.0,0.0
