研报编号,证券代码,公司名称,预测机构,预测目标年度,预测每股收益_原文元每股,研报落款日,较晚公开日期,原文最新总股本_百万股,原件页码,原文预测行
AP202505161673801830,601916.SH,浙商银行,国信证券,2025,0.55,2025-05-01,2025-05-16,,1,摊薄每股收益(元) 0.53 0.54 0.55 0.58 0.62
AP202505161673801830,601916.SH,浙商银行,国信证券,2026,0.58,2025-05-01,2025-05-16,,1,摊薄每股收益(元) 0.53 0.54 0.55 0.58 0.62
AP202505161673801830,601916.SH,浙商银行,国信证券,2027,0.62,2025-05-01,2025-05-16,,1,摊薄每股收益(元) 0.53 0.54 0.55 0.58 0.62
AP202505161673801836,002797.SZ,第一创业,国信证券,2025,0.2,2025-04-27,2025-05-16,,1,摊薄每股收益(元) 0.1 0.2 0.2 0.2 0.2
AP202505161673801836,002797.SZ,第一创业,国信证券,2026,0.2,2025-04-27,2025-05-16,,1,摊薄每股收益(元) 0.1 0.2 0.2 0.2 0.2
AP202505161673801836,002797.SZ,第一创业,国信证券,2027,0.2,2025-04-27,2025-05-16,,1,摊薄每股收益(元) 0.1 0.2 0.2 0.2 0.2
AP202507251715191376,002142.SZ,宁波银行,国信证券,2025,4.27,2025-07-24,2025-07-25,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202507251715191376,002142.SZ,宁波银行,国信证券,2026,4.64,2025-07-24,2025-07-25,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202507251715191376,002142.SZ,宁波银行,国信证券,2027,5.01,2025-07-24,2025-07-25,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202508061722391292,601998.SH,中信银行,国信证券,2025,1.16,2025-08-06,2025-08-06,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.22 1.27
AP202508061722391292,601998.SH,中信银行,国信证券,2026,1.22,2025-08-06,2025-08-06,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.22 1.27
AP202508061722391292,601998.SH,中信银行,国信证券,2027,1.27,2025-08-06,2025-08-06,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.22 1.27
AP202508171729262877,300059.SZ,东方财富,国信证券,2025,0.80,2025-08-17,2025-08-17,,1,摊薄每股收益(元) 0.52 0.61 0.80 0.91 1.01
AP202508171729262877,300059.SZ,东方财富,国信证券,2026,0.91,2025-08-17,2025-08-17,,1,摊薄每股收益(元) 0.52 0.61 0.80 0.91 1.01
AP202508171729262877,300059.SZ,东方财富,国信证券,2027,1.01,2025-08-17,2025-08-17,,1,摊薄每股收益(元) 0.52 0.61 0.80 0.91 1.01
AP202508241733444225,000001.SZ,平安银行,国信证券,2025,2.02,2025-08-23,2025-08-24,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202508241733444225,000001.SZ,平安银行,国信证券,2026,2.04,2025-08-23,2025-08-24,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202508241733444225,000001.SZ,平安银行,国信证券,2027,2.07,2025-08-23,2025-08-24,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202508241733607188,600919.SH,江苏银行,国信证券,2025,1.93,2025-08-24,2025-08-24,,1,摊薄每股收益(元) 1.57 1.74 1.93 2.19 2.48
AP202508241733607188,600919.SH,江苏银行,国信证券,2026,2.19,2025-08-24,2025-08-24,,1,摊薄每股收益(元) 1.57 1.74 1.93 2.19 2.48
AP202508241733607188,600919.SH,江苏银行,国信证券,2027,2.48,2025-08-24,2025-08-24,,1,摊薄每股收益(元) 1.57 1.74 1.93 2.19 2.48
AP202508271735330784,601318.SH,中国平安,国信证券,2025,7.72,2025-08-27,2025-08-27,,1,摊薄每股收益(元) 4.84 6.95 7.72 8.57 9.26
AP202508271735330784,601318.SH,中国平安,国信证券,2026,8.57,2025-08-27,2025-08-27,,1,摊薄每股收益(元) 4.84 6.95 7.72 8.57 9.26
AP202508271735330784,601318.SH,中国平安,国信证券,2027,9.26,2025-08-27,2025-08-27,,1,摊薄每股收益(元) 4.84 6.95 7.72 8.57 9.26
AP202508281735871617,601628.SH,中国人寿,国信证券,2025,3.83,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 0.75 3.78 3.83 3.88 3.94
AP202508281735871617,601628.SH,中国人寿,国信证券,2026,3.88,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 0.75 3.78 3.83 3.88 3.94
AP202508281735871617,601628.SH,中国人寿,国信证券,2027,3.94,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 0.75 3.78 3.83 3.88 3.94
AP202508281735932199,600926.SH,杭州银行,国信证券,2025,3.16,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 2.26 2.69 3.16 3.73 4.40
AP202508281735932199,600926.SH,杭州银行,国信证券,2026,3.73,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 2.26 2.69 3.16 3.73 4.40
AP202508281735932199,600926.SH,杭州银行,国信证券,2027,4.40,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 2.26 2.69 3.16 3.73 4.40
AP202508281735932203,600000.SH,浦发银行,国信证券,2025,1.46,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 1.04 1.32 1.46 1.62 1.81
AP202508281735932203,600000.SH,浦发银行,国信证券,2026,1.62,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 1.04 1.32 1.46 1.62 1.81
AP202508281735932203,600000.SH,浦发银行,国信证券,2027,1.81,2025-08-28,2025-08-28,,1,摊薄每股收益(元) 1.04 1.32 1.46 1.62 1.81
AP202508291736349135,601166.SH,兴业银行,国信证券,2025,3.53,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 3.51 3.51 3.53 3.66 3.87
AP202508291736349135,601166.SH,兴业银行,国信证券,2026,3.66,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 3.51 3.51 3.53 3.66 3.87
AP202508291736349135,601166.SH,兴业银行,国信证券,2027,3.87,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 3.51 3.51 3.53 3.66 3.87
AP202508291736349136,002142.SZ,宁波银行,国信证券,2025,4.27,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202508291736349136,002142.SZ,宁波银行,国信证券,2026,4.64,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202508291736349136,002142.SZ,宁波银行,国信证券,2027,5.01,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202508291736353885,600030.SH,中信证券,国信证券,2025,1.84,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 1.30 1.41 1.84 2.11 2.30
AP202508291736353885,600030.SH,中信证券,国信证券,2026,2.11,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 1.30 1.41 1.84 2.11 2.30
AP202508291736353885,600030.SH,中信证券,国信证券,2027,2.30,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 1.30 1.41 1.84 2.11 2.30
AP202508291736534666,601601.SH,中国太保,国信证券,2025,4.77,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.83 4.67 4.77 4.90 5.08
AP202508291736534666,601601.SH,中国太保,国信证券,2026,4.90,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.83 4.67 4.77 4.90 5.08
AP202508291736534666,601601.SH,中国太保,国信证券,2027,5.08,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.83 4.67 4.77 4.90 5.08
AP202508291736534721,601838.SH,成都银行,国信证券,2025,3.29,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.73 3.01 3.29 3.54 3.82
AP202508291736534721,601838.SH,成都银行,国信证券,2026,3.54,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.73 3.01 3.29 3.54 3.82
AP202508291736534721,601838.SH,成都银行,国信证券,2027,3.82,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.73 3.01 3.29 3.54 3.82
AP202508291736535484,601336.SH,新华保险,国信证券,2025,8.28,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.79 8.41 8.28 8.93 9.02
AP202508291736535484,601336.SH,新华保险,国信证券,2026,8.93,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.79 8.41 8.28 8.93 9.02
AP202508291736535484,601336.SH,新华保险,国信证券,2027,9.02,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 2.79 8.41 8.28 8.93 9.02
AP202508291736539533,600999.SH,招商证券,国信证券,2025,1.32,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 0.94 1.13 1.32 1.42 1.57
AP202508291736539533,600999.SH,招商证券,国信证券,2026,1.42,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 0.94 1.13 1.32 1.42 1.57
AP202508291736539533,600999.SH,招商证券,国信证券,2027,1.57,2025-08-29,2025-08-29,,1,摊薄每股收益(元) 0.94 1.13 1.32 1.42 1.57
AP202508311737303543,601658.SH,邮储银行,国信证券,2025,0.67,2025-08-30,2025-08-31,,1,摊薄每股收益(元) 0.67 0.67 0.67 0.67 0.68
AP202508311737303543,601658.SH,邮储银行,国信证券,2026,0.67,2025-08-30,2025-08-31,,1,摊薄每股收益(元) 0.67 0.67 0.67 0.67 0.68
AP202508311737303543,601658.SH,邮储银行,国信证券,2027,0.68,2025-08-30,2025-08-31,,1,摊薄每股收益(元) 0.67 0.67 0.67 0.67 0.68
AP202509011737575034,601988.SH,中国银行,国信证券,2025,0.78,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202509011737575034,601988.SH,中国银行,国信证券,2026,0.80,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202509011737575034,601988.SH,中国银行,国信证券,2027,0.86,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202509011737603570,601288.SH,农业银行,国信证券,2025,0.78,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.77 0.75 0.78 0.81 0.84
AP202509011737603570,601288.SH,农业银行,国信证券,2026,0.81,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.77 0.75 0.78 0.81 0.84
AP202509011737603570,601288.SH,农业银行,国信证券,2027,0.84,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.77 0.75 0.78 0.81 0.84
AP202509011737603572,600036.SH,招商银行,国信证券,2025,5.76,2025-08-30,2025-09-01,,2,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202509011737603572,600036.SH,招商银行,国信证券,2026,6.05,2025-08-30,2025-09-01,,2,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202509011737603572,600036.SH,招商银行,国信证券,2027,6.48,2025-08-30,2025-09-01,,2,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202509011737603573,601825.SH,沪农商行,国信证券,2025,1.28,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 1.26 1.27 1.28 1.32 1.37
AP202509011737603573,601825.SH,沪农商行,国信证券,2026,1.32,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 1.26 1.27 1.28 1.32 1.37
AP202509011737603573,601825.SH,沪农商行,国信证券,2027,1.37,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 1.26 1.27 1.28 1.32 1.37
AP202509011737678898,601818.SH,光大银行,国信证券,2025,0.63,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.61 0.62 0.63 0.63 0.64
AP202509011737678898,601818.SH,光大银行,国信证券,2026,0.63,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.61 0.62 0.63 0.63 0.64
AP202509011737678898,601818.SH,光大银行,国信证券,2027,0.64,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.61 0.62 0.63 0.63 0.64
AP202509011737678906,601398.SH,工商银行,国信证券,2025,0.97,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.98 0.98 0.97 0.98 1.04
AP202509011737678906,601398.SH,工商银行,国信证券,2026,0.98,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.98 0.98 0.97 0.98 1.04
AP202509011737678906,601398.SH,工商银行,国信证券,2027,1.04,2025-08-30,2025-09-01,,1,摊薄每股收益(元) 0.98 0.98 0.97 0.98 1.04
AP202509011737694276,601688.SH,华泰证券,国信证券,2025,2.0,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 1.4 1.6 2.0 2.2 2.4
AP202509011737694276,601688.SH,华泰证券,国信证券,2026,2.2,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 1.4 1.6 2.0 2.2 2.4
AP202509011737694276,601688.SH,华泰证券,国信证券,2027,2.4,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 1.4 1.6 2.0 2.2 2.4
AP202509011737742929,600958.SH,东方证券,国信证券,2025,0.6,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 0.3 0.4 0.6 0.6 0.6
AP202509011737742929,600958.SH,东方证券,国信证券,2026,0.6,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 0.3 0.4 0.6 0.6 0.6
AP202509011737742929,600958.SH,东方证券,国信证券,2027,0.6,2025-08-31,2025-09-01,,1,摊薄每股收益(元) 0.3 0.4 0.6 0.6 0.6
AP202509021738032702,601456.SH,国联民生,国信证券,2025,0.3,2025-09-01,2025-09-02,,1,摊薄每股收益(元) 0.2 0.2 0.3 0.4 0.4
AP202509021738032702,601456.SH,国联民生,国信证券,2026,0.4,2025-09-01,2025-09-02,,1,摊薄每股收益(元) 0.2 0.2 0.3 0.4 0.4
AP202509021738032702,601456.SH,国联民生,国信证券,2027,0.4,2025-09-01,2025-09-02,,1,摊薄每股收益(元) 0.2 0.2 0.3 0.4 0.4
AP202509021738049218,601377.SH,兴业证券,国信证券,2025,0.30,2025-09-01,2025-09-02,,1,摊薄每股收益(元) 0.23 0.24 0.30 0.32 0.34
AP202509021738049218,601377.SH,兴业证券,国信证券,2026,0.32,2025-09-01,2025-09-02,,1,摊薄每股收益(元) 0.23 0.24 0.30 0.32 0.34
AP202509021738049218,601377.SH,兴业证券,国信证券,2027,0.34,2025-09-01,2025-09-02,,1,摊薄每股收益(元) 0.23 0.24 0.30 0.32 0.34
AP202509021738052837,601077.SH,渝农商行,国信证券,2025,1.06,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202509021738052837,601077.SH,渝农商行,国信证券,2026,1.13,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202509021738052837,601077.SH,渝农商行,国信证券,2027,1.21,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202509021738052852,601577.SH,长沙银行,国信证券,2025,2.01,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 1.78 1.95 2.01 2.12 2.32
AP202509021738052852,601577.SH,长沙银行,国信证券,2026,2.12,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 1.78 1.95 2.01 2.12 2.32
AP202509021738052852,601577.SH,长沙银行,国信证券,2027,2.32,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 1.78 1.95 2.01 2.12 2.32
AP202509021738058130,601916.SH,浙商银行,国信证券,2025,0.55,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 0.53 0.54 0.55 0.57 0.61
AP202509021738058130,601916.SH,浙商银行,国信证券,2026,0.57,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 0.53 0.54 0.55 0.57 0.61
AP202509021738058130,601916.SH,浙商银行,国信证券,2027,0.61,2025-08-31,2025-09-02,,1,摊薄每股收益(元) 0.53 0.54 0.55 0.57 0.61
AP202509021738144311,601939.SH,建设银行,国信证券,2025,1.36,2025-09-02,2025-09-02,,1,摊薄每股收益(元) 1.31 1.32 1.36 1.40 1.46
AP202509021738144311,601939.SH,建设银行,国信证券,2026,1.40,2025-09-02,2025-09-02,,1,摊薄每股收益(元) 1.31 1.32 1.36 1.40 1.46
AP202509021738144311,601939.SH,建设银行,国信证券,2027,1.46,2025-09-02,2025-09-02,,1,摊薄每股收益(元) 1.31 1.32 1.36 1.40 1.46
AP202509031738372597,601328.SH,交通银行,国信证券,2025,1.16,2025-09-02,2025-09-03,,1,摊薄每股收益(元) 1.15 1.16 1.16 1.20 1.25
AP202509031738372597,601328.SH,交通银行,国信证券,2026,1.20,2025-09-02,2025-09-03,,1,摊薄每股收益(元) 1.15 1.16 1.16 1.20 1.25
AP202509031738372597,601328.SH,交通银行,国信证券,2027,1.25,2025-09-02,2025-09-03,,1,摊薄每股收益(元) 1.15 1.16 1.16 1.20 1.25
AP202509031738377922,601998.SH,中信银行,国信证券,2025,1.16,2025-09-03,2025-09-03,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.22 1.27
AP202509031738377922,601998.SH,中信银行,国信证券,2026,1.22,2025-09-03,2025-09-03,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.22 1.27
AP202509031738377922,601998.SH,中信银行,国信证券,2027,1.27,2025-09-03,2025-09-03,,1,摊薄每股收益(元) 1.20 1.15 1.16 1.22 1.27
AP202510261769278152,300059.SZ,东方财富,国信证券,2025,0.80,2025-10-25,2025-10-26,,1,摊薄每股收益(元) 0.52 0.61 0.80 0.91 1.01
AP202510261769278152,300059.SZ,东方财富,国信证券,2026,0.91,2025-10-25,2025-10-26,,1,摊薄每股收益(元) 0.52 0.61 0.80 0.91 1.01
AP202510261769278152,300059.SZ,东方财富,国信证券,2027,1.01,2025-10-25,2025-10-26,,1,摊薄每股收益(元) 0.52 0.61 0.80 0.91 1.01
AP202510261769278153,600030.SH,中信证券,国信证券,2025,2.04,2025-10-25,2025-10-26,,1,摊薄每股收益(元) 1.30 1.41 2.04 2.28 2.48
AP202510261769278153,600030.SH,中信证券,国信证券,2026,2.28,2025-10-25,2025-10-26,,1,摊薄每股收益(元) 1.30 1.41 2.04 2.28 2.48
AP202510261769278153,600030.SH,中信证券,国信证券,2027,2.48,2025-10-25,2025-10-26,,1,摊薄每股收益(元) 1.30 1.41 2.04 2.28 2.48
AP202510261769278155,000001.SZ,平安银行,国信证券,2025,2.02,2025-10-26,2025-10-26,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202510261769278155,000001.SZ,平安银行,国信证券,2026,2.04,2025-10-26,2025-10-26,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202510261769278155,000001.SZ,平安银行,国信证券,2027,2.07,2025-10-26,2025-10-26,,1,摊薄每股收益(元) 2.20 2.15 2.02 2.04 2.07
AP202510281770481235,002142.SZ,宁波银行,国信证券,2025,4.27,2025-10-28,2025-10-28,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202510281770481235,002142.SZ,宁波银行,国信证券,2026,4.64,2025-10-28,2025-10-28,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202510281770481235,002142.SZ,宁波银行,国信证券,2027,5.01,2025-10-28,2025-10-28,,1,摊薄每股收益(元) 3.75 3.95 4.27 4.64 5.01
AP202510291771213769,601838.SH,成都银行,国信证券,2025,3.29,2025-10-29,2025-10-29,,1,摊薄每股收益(元) 2.73 3.01 3.29 3.54 3.82
AP202510291771213769,601838.SH,成都银行,国信证券,2026,3.54,2025-10-29,2025-10-29,,1,摊薄每股收益(元) 2.73 3.01 3.29 3.54 3.82
AP202510291771213769,601838.SH,成都银行,国信证券,2027,3.82,2025-10-29,2025-10-29,,1,摊薄每股收益(元) 2.73 3.01 3.29 3.54 3.82
AP202510291771254438,601988.SH,中国银行,国信证券,2025,0.78,2025-10-29,2025-10-29,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202510291771254438,601988.SH,中国银行,国信证券,2026,0.80,2025-10-29,2025-10-29,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202510291771254438,601988.SH,中国银行,国信证券,2027,0.86,2025-10-29,2025-10-29,,1,摊薄每股收益(元) 0.74 0.76 0.78 0.80 0.86
AP202510301771734353,600036.SH,招商银行,国信证券,2025,5.76,2025-10-30,2025-10-30,,1,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202510301771734353,600036.SH,招商银行,国信证券,2026,6.05,2025-10-30,2025-10-30,,1,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202510301771734353,600036.SH,招商银行,国信证券,2027,6.48,2025-10-30,2025-10-30,,1,摊薄每股收益(元) 5.63 5.66 5.76 6.05 6.48
AP202510301771734354,601077.SH,渝农商行,国信证券,2025,1.06,2025-10-29,2025-10-30,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202510301771734354,601077.SH,渝农商行,国信证券,2026,1.13,2025-10-29,2025-10-30,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202510301771734354,601077.SH,渝农商行,国信证券,2027,1.21,2025-10-29,2025-10-30,,1,摊薄每股收益(元) 0.94 0.99 1.06 1.13 1.21
AP202510301771859077,601995.SH,中金公司,国信证券,2025,1.62,2025-10-30,2025-10-30,,1,摊薄每股收益(元) 1.14 1.04 1.62 1.79 1.93
AP202510301771859077,601995.SH,中金公司,国信证券,2026,1.79,2025-10-30,2025-10-30,,1,摊薄每股收益(元) 1.14 1.04 1.62 1.79 1.93
AP202510301771859077,601995.SH,中金公司,国信证券,2027,1.93,2025-10-30,2025-10-30,,1,摊薄每股收益(元) 1.14 1.04 1.62 1.79 1.93
AP202510311772414401,601328.SH,交通银行,国信证券,2025,1.19,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 1.15 1.16 1.19 1.23 1.29
AP202510311772414401,601328.SH,交通银行,国信证券,2026,1.23,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 1.15 1.16 1.19 1.23 1.29
AP202510311772414401,601328.SH,交通银行,国信证券,2027,1.29,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 1.15 1.16 1.19 1.23 1.29
AP202510311772414402,601288.SH,农业银行,国信证券,2025,0.78,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.77 0.75 0.78 0.81 0.84
AP202510311772414402,601288.SH,农业银行,国信证券,2026,0.81,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.77 0.75 0.78 0.81 0.84
AP202510311772414402,601288.SH,农业银行,国信证券,2027,0.84,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.77 0.75 0.78 0.81 0.84
AP202510311772414404,601398.SH,工商银行,国信证券,2025,0.97,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.98 0.98 0.97 0.98 1.04
AP202510311772414404,601398.SH,工商银行,国信证券,2026,0.98,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.98 0.98 0.97 0.98 1.04
AP202510311772414404,601398.SH,工商银行,国信证券,2027,1.04,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.98 0.98 0.97 0.98 1.04
AP202510311772414415,601658.SH,邮储银行,国信证券,2025,0.67,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.67 0.67 0.67 0.67 0.68
AP202510311772414415,601658.SH,邮储银行,国信证券,2026,0.67,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.67 0.67 0.67 0.67 0.68
AP202510311772414415,601658.SH,邮储银行,国信证券,2027,0.68,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.67 0.67 0.67 0.67 0.68
AP202510311772414417,601577.SH,长沙银行,国信证券,2025,2.01,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 1.78 1.95 2.01 2.12 2.32
AP202510311772414417,601577.SH,长沙银行,国信证券,2026,2.12,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 1.78 1.95 2.01 2.12 2.32
AP202510311772414417,601577.SH,长沙银行,国信证券,2027,2.32,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 1.78 1.95 2.01 2.12 2.32
AP202510311772602815,600958.SH,东方证券,国信证券,2025,0.7,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.3 0.4 0.7 0.7 0.7
AP202510311772602815,600958.SH,东方证券,国信证券,2026,0.7,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.3 0.4 0.7 0.7 0.7
AP202510311772602815,600958.SH,东方证券,国信证券,2027,0.7,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.3 0.4 0.7 0.7 0.7
AP202510311772602816,601377.SH,兴业证券,国信证券,2025,0.32,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.23 0.24 0.32 0.34 0.36
AP202510311772602816,601377.SH,兴业证券,国信证券,2026,0.34,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.23 0.24 0.32 0.34 0.36
AP202510311772602816,601377.SH,兴业证券,国信证券,2027,0.36,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.23 0.24 0.32 0.34 0.36
AP202510311772602837,600999.SH,招商证券,国信证券,2025,1.36,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.94 1.13 1.36 1.47 1.61
AP202510311772602837,600999.SH,招商证券,国信证券,2026,1.47,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.94 1.13 1.36 1.47 1.61
AP202510311772602837,600999.SH,招商证券,国信证券,2027,1.61,2025-10-31,2025-10-31,,1,摊薄每股收益(元) 0.94 1.13 1.36 1.47 1.61
AP202511021773691551,601166.SH,兴业银行,国信证券,2025,3.53,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 3.51 3.51 3.53 3.66 3.87
AP202511021773691551,601166.SH,兴业银行,国信证券,2026,3.66,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 3.51 3.51 3.53 3.66 3.87
AP202511021773691551,601166.SH,兴业银行,国信证券,2027,3.87,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 3.51 3.51 3.53 3.66 3.87
AP202511021773691554,600926.SH,杭州银行,国信证券,2025,3.16,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 2.26 2.69 3.16 3.73 4.40
AP202511021773691554,600926.SH,杭州银行,国信证券,2026,3.73,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 2.26 2.69 3.16 3.73 4.40
AP202511021773691554,600926.SH,杭州银行,国信证券,2027,4.40,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 2.26 2.69 3.16 3.73 4.40
AP202511021773886249,601688.SH,华泰证券,国信证券,2025,2.0,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 1.4 1.6 2.0 2.2 2.4
AP202511021773886249,601688.SH,华泰证券,国信证券,2026,2.2,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 1.4 1.6 2.0 2.2 2.4
AP202511021773886249,601688.SH,华泰证券,国信证券,2027,2.4,2025-11-02,2025-11-02,,1,摊薄每股收益(元) 1.4 1.6 2.0 2.2 2.4
AP202511031774376075,601939.SH,建设银行,国信证券,2025,1.36,2025-10-31,2025-11-03,,1,摊薄每股收益(元) 1.31 1.32 1.36 1.40 1.46
AP202511031774376075,601939.SH,建设银行,国信证券,2026,1.40,2025-10-31,2025-11-03,,1,摊薄每股收益(元) 1.31 1.32 1.36 1.40 1.46
AP202511031774376075,601939.SH,建设银行,国信证券,2027,1.46,2025-10-31,2025-11-03,,1,摊薄每股收益(元) 1.31 1.32 1.36 1.40 1.46
AP202511031774452223,601318.SH,中国平安,国信证券,2025,7.72,2025-11-03,2025-11-03,,1,摊薄每股收益(元) 4.84 6.95 7.72 8.57 9.26
AP202511031774452223,601318.SH,中国平安,国信证券,2026,8.57,2025-11-03,2025-11-03,,1,摊薄每股收益(元) 4.84 6.95 7.72 8.57 9.26
