date,MATCHED_N_50,MATCHED_N_60,MATCHED_N_70,STD_FIXED_60_50,STD_FIXED_60_60,STD_FIXED_60_70
2014-02-28,-0.27903493817244285,-0.3188098153956055,0.07755070320583432,-0.29817161660601804,-0.3188098153956055,0.0756482624764595
2014-03-03,-0.41965544324961995,-0.2247746182456408,0.01484739550201971,-0.43795200275250523,-0.2247746182456408,0.014344732453263936
2014-03-04,-0.17712736004757823,-0.17463899354510362,-0.14645224863707554,-0.18059633142526113,-0.17463899354510362,-0.13902823001345577
2014-03-05,-0.27395956823301404,-0.4787208638005837,-0.29017592653684676,-0.28218636876141584,-0.4787208638005837,-0.27829774108312205
2014-03-06,-0.17780978084994722,-0.5103577496247785,-0.10071208002226385,-0.18448069050229604,-0.5103577496247785,-0.09662077059243111
2014-03-07,-0.01815039291721575,-0.5278696234789064,-0.17185024306847838,-0.01849862500985206,-0.5278696234789064,-0.1647036181769535
2014-03-10,0.11450714873417164,-0.6387903596031224,-0.22390791539635393,0.11209637575747414,-0.6387903596031224,-0.21387334210069323
2014-03-11,0.18142637059806607,-0.4747931158599996,-0.2246844083793122,0.1783734359275757,-0.4747931158599996,-0.21507836838095465
2014-03-12,0.3614500080368073,-0.35141070466604374,-0.1151628731095795,0.35432587142254307,-0.35141070466604374,-0.11015837751621964
2014-03-13,0.43959423694852273,-0.1903239490161044,-0.16323674351914022,0.43173956902717764,-0.1903239490161044,-0.15490402539468556
2014-03-14,0.6596751509566335,-0.11204142775009023,-0.15413980859055348,0.6399499374321275,-0.11204142775009023,-0.14603194816950868
2014-03-17,0.3930773793793803,-0.41480471377808903,-0.22938038986538986,0.38631952194277647,-0.41480471377808903,-0.22197587980417333
2014-03-18,0.49270431012260824,-0.24402122232673049,-0.23791426869455096,0.49004032462249114,-0.24402122232673049,-0.23516794745437136
2014-03-19,0.20397822899512347,-0.16555993991596848,-0.3703337372789348,0.19398910843008782,-0.16555993991596848,-0.3634016024995026
2014-03-20,-0.06870782569317718,-0.35677080571227043,-0.6660926081917272,-0.065844758638374,-0.35677080571227043,-0.6475743672820569
2014-03-21,0.4213033955979975,0.24540390385329386,-0.215869298777528,0.4186823931418433,0.24540390385329386,-0.2114777154362387
2014-03-24,0.7416880393835025,0.5933540126163698,-0.11222504941225538,0.7429829683266512,0.5933540126163698,-0.1138048543347307
2014-03-25,0.6355967369118565,0.6489596509569505,0.0317957283351099,0.6282683762955741,0.6489596509569505,0.03211628073127301
2014-03-26,0.5649683489595515,0.6385998719243632,-0.013385316218676242,0.5602355525946189,0.6385998719243632,-0.013536395549463
2014-03-27,0.5694819978729487,0.6041099711465197,0.034098732932416054,0.5644617817960683,0.6041099711465197,0.03440999990057899
2014-03-28,0.6304316856296274,0.7289878972869418,0.04174022039004556,0.6288110722259728,0.7289878972869418,0.04250499133147424
2014-03-31,0.6079279362362228,0.4929165068068746,-0.2287068616116611,0.6092500059433021,0.4929165068068746,-0.23055256635522545
2014-04-01,0.6170293181565593,0.6937775464875696,0.03333214170983269,0.621965907408097,0.6937775464875696,0.03329543623873832
2014-04-02,0.6674002725108134,0.5041984744174989,0.15111282835433257,0.6957574540799717,0.5041984744174989,0.15578428487083756
2014-04-03,0.4132402973003275,0.28236373510341334,-0.008241270416242853,0.431804091473174,0.28236373510341334,-0.008460167470737922
2014-04-04,0.6807127791642853,0.47411364735786715,0.30245263718672677,0.7080871366302575,0.47411364735786715,0.306101166978827
2014-04-08,1.021177451239834,0.9806169420033033,0.8317705589575269,1.0881205405551504,0.9806169420033033,0.8300464321572376
2014-04-09,0.9273495473593557,0.7689276800544079,0.7754489343251241,0.999181832951415,0.7689276800544079,0.781662680617686
2014-04-10,0.8145837215435414,0.9092910531958015,0.9541739579455255,0.8482812217850394,0.9092910531958015,0.9587009116111611
2014-04-11,0.8097771918499178,0.8942122212952299,0.9048385058528639,0.8429541743273712,0.8942122212952299,0.9094779169595981
2014-04-14,0.6654660244896561,0.949988484221529,1.0212854136196194,0.6886098145775558,0.949988484221529,1.020933439048764
2014-04-15,0.5420822309444159,0.9275883771912667,0.8041393050660017,0.563591590489611,0.9275883771912667,0.8013216554010885
2014-04-16,0.6062965693583843,0.8557378239097636,0.9142468170109803,0.6296533001498551,0.8557378239097636,0.9063298293336326
2014-04-17,0.5469720379386975,0.7636612112006925,0.6148264340357512,0.5677748536563876,0.7636612112006925,0.5927504810746939
2014-04-18,0.755999986005634,0.7976434338075788,0.6628120683284076,0.778228076269685,0.7976434338075788,0.639248662478082
2014-04-21,0.45043853073970297,0.8378765283283558,0.6405889175139664,0.45067100329813886,0.8378765283283558,0.6204224189470138
2014-04-22,0.30549426953105435,0.957601433897412,0.9207535686828019,0.2983797793421223,0.957601433897412,0.8748239135496558
2014-04-23,0.2709782894954767,0.9874546289922929,0.8324362723833623,0.2636745651349119,0.9874546289922929,0.7829280712578272
2014-04-24,0.2826947908403126,0.7658823664608915,0.8617526391905633,0.2844774701785148,0.7658823664608915,0.837919931208027
2014-04-25,0.05074274212265204,0.592284860337859,0.6851112243153838,0.05119474289740641,0.592284860337859,0.6651814631298765
2014-04-28,-0.12607356404615166,0.30723754895140587,0.5978966796288004,-0.12836495008586962,0.30723754895140587,0.5838827857790051
2014-04-29,0.12518403715104218,0.38932804142388233,0.7657404432764323,0.12627514166351447,0.38932804142388233,0.7445290792775511
2014-04-30,0.29708516694673504,0.46537059269946907,0.7116223181913343,0.2966306922914786,0.46537059269946907,0.6922181283711744
2014-05-05,0.2043191075573635,0.5664106991919624,0.7742018136965613,0.2010985114793107,0.5664106991919624,0.7532274432173377
2014-05-06,0.3753618614890699,0.6922103860755827,0.7375233281109468,0.367177662581935,0.6922103860755827,0.723011546190821
2014-05-07,0.4881170505171223,0.4304066603002779,0.8058872978581377,0.4877874465464434,0.4304066603002779,0.8114592787802231
2014-05-08,0.4623250032582747,0.22248345354650328,0.8598522715369324,0.4734830821804228,0.22248345354650328,0.8863066692699125
2014-05-09,0.7593675520089297,0.04161353073119841,0.7545693220889372,0.7319374642158566,0.04161353073119841,0.7813785617408846
2014-05-12,0.7121077912445982,0.11198749240463779,0.587944923868082,0.6805214025784772,0.11198749240463779,0.5891017412770638
2014-05-13,0.7856889307601961,0.05897678525354007,0.5870725096937058,0.7459684513240006,0.05897678525354007,0.5880133499095038
2014-05-14,0.6286664960306426,0.027645861875979318,0.44476985604138436,0.5915028624125142,0.027645861875979318,0.44185429645989416
2014-05-15,0.39793545460021,0.05074237400631267,0.3166810536434227,0.3787009743375025,0.05074237400631267,0.3177534135469966
2014-05-16,0.3732752436554759,0.20756020563377353,0.38124636574327714,0.35932440601007115,0.20756020563377353,0.3862537929808295
2014-05-19,0.4372442831481428,-0.08771389273225023,0.29636034950330914,0.42009610095324446,-0.08771389273225023,0.30465280403283973
2014-05-20,0.211706244801348,-0.04488684714621137,0.30742493033307094,0.20571264566940695,-0.04488684714621137,0.3175118765927789
2014-05-21,0.42893933320303307,0.2523092492638983,0.21761716496064362,0.4212651243903988,0.2523092492638983,0.21917124671614197
2014-05-22,0.559908037916075,0.17101827342603546,-0.04047344942926767,0.5411321215860895,0.17101827342603546,-0.039812644054352635
2014-05-23,0.5888112692902888,0.618074410691159,-0.050543850174374856,0.6026208540635477,0.618074410691159,-0.052480714124272514
2014-05-26,0.36509913189081084,0.3833184148869664,-0.1489856893033518,0.37493341918132417,0.3833184148869664,-0.1556428497054045
2014-05-27,0.23937550479045058,0.4682971584582245,-0.1844483195038936,0.245958041345736,0.4682971584582245,-0.19373394765613747
2014-05-28,0.28740661759920244,0.44596325587575975,-0.09937672295227248,0.297614974308434,0.44596325587575975,-0.1052612894716631
2014-05-29,0.283017452760776,0.25009337024845124,-0.06155322413491586,0.2920276056689672,0.25009337024845124,-0.06463977083623974
2014-05-30,0.3087577041443954,0.20901366047903944,0.07112759875565952,0.3183937919701748,0.20901366047903944,0.0739408608441899
2014-06-03,0.21985660501484283,0.3188465802432327,-0.1682897664967266,0.23092893839826478,0.3188465802432327,-0.1753261363976937
2014-06-04,0.34535568181633725,0.11353990293974514,-0.1211937838722227,0.3534307959839368,0.11353990293974514,-0.12507813221538863
2014-06-05,-0.02463905044901989,0.29096628493203613,0.13595889380065082,-0.021534778569003196,0.29096628493203613,0.13910045899924112
2014-06-06,-0.24816160394558506,0.3763815506000949,0.025679780358988127,-0.2187785688334548,0.3763815506000949,0.02662346744142837
2014-06-09,-0.25454338869453974,0.36934107882728506,0.4121987630324015,-0.2243805962346755,0.36934107882728506,0.4060697015618183
2014-06-10,-0.06959690998957896,0.32542075544532384,0.3460757020850542,-0.06149318356214207,0.32542075544532384,0.3400767795095305
2014-06-11,-0.017331750946482923,0.24724543667539797,0.46737361698340923,-0.01539067944976792,0.24724543667539797,0.4590921629715419
2014-06-12,0.04966559000969976,0.22257475748484937,0.3795042741083497,0.04424500456436292,0.22257475748484937,0.3703857104683429
2014-06-13,0.38103495717952124,0.4870846441380351,0.4448591244868544,0.340290728496579,0.4870846441380351,0.4354130191503639
2014-06-16,0.35068806958748755,0.5941986806197258,0.48319353366766404,0.31194185068141883,0.5941986806197258,0.47327337095147687
2014-06-17,0.2110601347002324,0.5396794093362892,0.6230647657112786,0.18728165156669532,0.5396794093362892,0.5997100783575171
2014-06-18,0.4086571034961563,0.7275516823689631,0.47966831740278026,0.3603621030458402,0.7275516823689631,0.47392269726475067
2014-06-19,-0.08861383351212271,0.016837750649295543,0.31145365513179957,-0.08836261785728079,0.016837750649295543,0.3531425108168268
2014-06-20,-0.5962883346224048,-0.05233492955658767,0.5104589520355076,-0.5222659670677633,-0.05233492955658767,0.5741946120009828
2014-06-23,-0.5581994523036854,-0.17842175412319475,0.405140218975068,-0.48849559538649673,-0.17842175412319475,0.4563553253439239
2014-06-24,-0.6455184164957264,0.045222287814294,0.4026958782314609,-0.5536507883897719,0.045222287814294,0.45188186614552234
2014-06-25,-0.6135965755444986,0.04532549092874747,0.2876454164555253,-0.5257403109184289,0.04532549092874747,0.3214095403453686
2014-06-26,-0.531940833000145,0.10793340283560969,0.2640299161582608,-0.4566916857105432,0.10793340283560969,0.29419892944557413
2014-06-27,-0.2553339228737921,0.3261371820677334,0.44074436560096836,-0.21902164260221924,0.3261371820677334,0.49215111985147014
2014-06-30,-0.23770235614278815,0.2285467906763001,0.4878018800964646,-0.20516140532449129,0.2285467906763001,0.5474581347450753
2014-07-01,-0.24873810345016903,0.03284063853706243,0.3823134235728136,-0.21407019825628426,0.03284063853706243,0.4294720743367398
2014-07-02,-0.31998810546352147,0.34265646683514084,0.6647541369227888,-0.28173234062474084,0.34265646683514084,0.7501288847919927
2014-07-03,-0.1593773825117247,0.17328192175743776,0.2537748691785786,-0.14380055734891292,0.17328192175743776,0.2568482601507387
2014-07-04,-0.29579012800188575,-0.3307568092437255,0.14625407423064948,-0.29942982698762255,-0.3307568092437255,0.16676667512704776
2014-07-07,-0.3881794178344309,-0.21775675168680264,0.08508452696889693,-0.3920711927541129,-0.21775675168680264,0.097165817183208
2014-07-08,-0.30523823771390274,-0.3434990934489404,0.268090365530661,-0.31704962894932076,-0.3434990934489404,0.3123279146344494
2014-07-09,-0.21174494354712628,-0.4966034925268641,0.11111835908763344,-0.20907068272866655,-0.4966034925268641,0.12868928658260909
2014-07-10,0.01514164257827629,-0.5219307684539646,0.0910424371042831,0.014424214537961992,-0.5219307684539646,0.105444261532922
2014-07-11,-0.11461515903635744,-0.3117511941562793,0.26188103319789735,-0.10859779495252633,-0.3117511941562793,0.3041674751075792
2014-07-14,0.04843035168502492,-0.14216526444485275,0.28522137802481995,0.0460602498489866,-0.14216526444485275,0.3273839533795458
2014-07-15,-0.05060475584202771,0.029539837278015565,0.24465224358879942,-0.048025167668193515,0.029539837278015565,0.2823909635014426
2014-07-16,-0.08909729253533569,-0.12848628051041236,0.4751022111779513,-0.08532607466500143,-0.12848628051041236,0.5367971164887109
2014-07-17,-0.13545701116849163,-0.1187007097914,0.19444789449229527,-0.13020133144288312,-0.1187007097914,0.2149942902627771
2014-07-18,0.007478217758315066,-0.10239573720791625,-0.14976708044304657,0.0072682537516238115,-0.10239573720791625,-0.1487387903325897
2014-07-21,0.14554613983278428,-0.2129599308422852,-0.06569037825419638,0.1406602477883821,-0.2129599308422852,-0.065325301616692
2014-07-22,0.27711735027826023,0.0038254950892042767,-0.04620351861800792,0.26735594731240386,0.0038254950892042767,-0.04474830106388858
2014-07-23,0.3524160248019815,0.3412793466397728,0.022155520083400423,0.35688532913634896,0.3412793466397728,0.022537647918798986
2014-07-24,0.6772913914973555,0.8918222568990053,0.3057868382364036,0.7130524754254028,0.8918222568990053,0.3191653707637168
2014-07-25,1.0268326457246415,0.8602879798666069,0.5721787058750415,1.0682789275438285,0.8602879798666069,0.5964332246358427
2014-07-28,1.3503998430096078,1.1679079901433829,0.8943983792330599,1.4131271426712053,1.1679079901433829,0.9189276333741623
2014-07-29,1.5952650034525053,1.0820667790931262,1.040686669445776,1.6407233541823052,1.0820667790931262,1.0663126782946981
2014-07-30,1.9030836185675188,1.1591246422143981,1.0096424295801687,1.9120994684424342,1.1591246422143981,1.0291521067382812
2014-07-31,1.8950200254324678,1.3948943789978745,1.2743712867027441,1.858978497291644,1.3948943789978745,1.2915542578484398
2014-08-01,1.8141221255866329,1.2447927708203117,1.052812405644894,1.777493673733864,1.2447927708203117,1.060422406054394
2014-08-04,1.8758886750359278,1.5553032643543303,1.1398348660356483,1.850129083109075,1.5553032643543303,1.1550731230404503
2014-08-05,1.9759299246401607,1.378831156644582,1.0525365093702892,1.9269550101758284,1.378831156644582,1.0697359640040787
2014-08-06,2.142705248954798,1.5516743140989433,1.4807313688349442,2.08996250351762,1.5516743140989433,1.4492081842901754
2014-08-07,1.5754830606360064,1.2339253965936507,1.4020919563115735,1.547650177260963,1.2339253965936507,1.3332211384262493
2014-08-08,1.7544381074974589,1.4140285058983078,1.266657499106961,1.7226708405479507,1.4140285058983078,1.2169751756991578
2014-08-11,1.8542023950183708,1.4786593959542826,1.3141927207053201,1.8179951427563634,1.4786593959542826,1.2630059120961965
2014-08-12,2.0000340818738827,1.6819977020523904,1.2233078156872075,1.9746323300213462,1.6819977020523904,1.1918562034892715
2014-08-13,2.1635051167541253,1.8316294471008883,1.1819880899368194,2.1302192537269433,1.8316294471008883,1.1710597398073876
2014-08-14,1.731067738813269,1.4215665235132784,1.0319457198626756,1.7272041663081845,1.4215665235132784,1.0396692533527594
2014-08-15,2.0281530245891073,1.6313400280840389,1.1497798339664125,2.0069579179446047,1.6313400280840389,1.162537978830974
2014-08-18,1.9742746243659972,1.5419173926717993,1.292747464253553,1.961223148033588,1.5419173926717993,1.3031854562332448
2014-08-19,1.8307302830989174,1.6498681179208128,1.1512196880556216,1.8416273389249573,1.6498681179208128,1.1700065598382536
2014-08-20,1.735914455146232,1.621619645553223,1.148924317904255,1.7504446063123724,1.621619645553223,1.1658965950392113
2014-08-21,1.591376891106868,1.4083581337003357,1.1027936165284733,1.6200256281405496,1.4083581337003357,1.1270785845933442
2014-08-22,1.5016510912143943,1.6780862224032562,1.3675965652158864,1.5248209527963117,1.6780862224032562,1.3975626396524692
2014-08-25,1.1616814231720425,1.4660717853924299,1.1630518689068772,1.181618426844767,1.4660717853924299,1.1831257045233656
2014-08-26,1.2249391956347864,1.572446387090307,1.3270438354518657,1.2509859128393603,1.572446387090307,1.3408844833466904
2014-08-27,1.3398613591368622,1.7733974328399003,1.5151204523901645,1.3824908953941952,1.7733974328399003,1.5340801946401086
2014-08-28,1.5850836005179403,1.4893271375862913,1.2241448678035387,1.5807963027234748,1.4893271375862913,1.2299329630018676
2014-08-29,1.6970773323454198,1.7711146611444397,1.4306484646377085,1.7118201465085343,1.7711146611444397,1.446212313061754
2014-09-01,1.8519281163307215,1.7697604986393634,1.3898872509763485,1.8616975351066427,1.7697604986393634,1.4001642431814714
2014-09-02,1.9144250101054137,1.8771653766631846,1.7153665423317495,1.919236198741696,1.8771653766631846,1.7087431270880724
2014-09-03,2.0122428638905934,1.9071934061833256,1.7966682824812974,2.0128082109330734,1.9071934061833256,1.7878245955581173
2014-09-04,2.0643421810335223,1.9550810432982089,1.7659440158429751,2.0655737157460865,1.9550810432982089,1.7447740212140002
2014-09-05,2.024125272875932,1.8329686661951516,1.983940550030277,2.0523872205543294,1.8329686661951516,1.9624451226618909
2014-09-09,1.938244004780141,1.6806782202545443,1.9427812176682175,1.9717816954503584,1.6806782202545443,1.923304968828399
2014-09-10,2.246899837570446,1.8683031462725954,2.165924222172532,2.254805319206765,1.8683031462725954,2.1346109176777412
2014-09-11,2.0490169489138466,1.8459739980242964,2.235751487933647,2.074325727784487,1.8459739980242964,2.1811650661738797
2014-09-12,2.1195550730295403,2.3427399651869023,2.194105909645823,2.248402215411791,2.3427399651869023,2.2131104740007483
2014-09-15,2.2639133449239726,2.429092680896622,2.4514145341073967,2.3996194268710145,2.429092680896622,2.44661333732429
2014-09-16,1.6024690927823422,1.8506895072660825,1.7982195713814628,1.7174267603810942,1.8506895072660825,1.7736719776776517
2014-09-17,1.4029143482127566,1.6207798451122992,1.6269243619596687,1.509254114366637,1.6207798451122992,1.6096618990174036
2014-09-18,1.7332262097418163,1.7337362677275248,1.6818255261198733,1.8179365475601765,1.7337362677275248,1.6659285501699188
2014-09-19,1.8949782085499718,1.7961252453991476,1.7404921874603327,1.9837749041318118,1.7961252453991476,1.7233540702936858
2014-09-22,1.540721637920633,1.424746968229797,1.3180226503048798,1.6237335520621865,1.424746968229797,1.2853632457221245
2014-09-23,1.5231599648873346,1.5242371206304572,1.348371761104673,1.5942411231512972,1.5242371206304572,1.312453277419506
2014-09-24,1.7824551635516808,1.9398190401566753,1.6884152259726555,1.8946170884511913,1.9398190401566753,1.6480531873777344
2014-09-25,1.5967611725705697,1.6852616201837776,1.5712340822079551,1.698276168235947,1.6852616201837776,1.5238327511639989
2014-09-26,1.6692387617532751,1.6393172672789016,1.834869117866436,1.7683306220567927,1.6393172672789016,1.7307479661357779
2014-09-29,1.6362001294878572,1.7123877184509892,1.866811608401288,1.7280702839402564,1.7123877184509892,1.7614390225610546
2014-09-30,1.6556401570078472,1.7108228617932684,1.9283485789354102,1.747556147361132,1.7108228617932684,1.8148286797530004
2014-10-08,1.5530523486570234,1.7010361567597765,1.8893745846181014,1.6181398366764317,1.7010361567597765,1.7736829074734972
2014-10-09,1.4945241899025994,1.8636440983610945,1.867966947332284,1.5892505401062313,1.8636440983610945,1.7872471825702891
2014-10-10,1.3598652865517689,1.9718513911457756,1.8921295881470213,1.4123198239467791,1.9718513911457756,1.8131733925691806
2014-10-13,1.3063824943991103,1.977972418203437,1.8613085515023138,1.352648466677391,1.977972418203437,1.7814772793079885
2014-10-14,0.9774913606061699,1.8231438164470266,1.8178952193988998,0.9586978946513741,1.8231438164470266,1.747996327795821
2014-10-15,1.0621911922724967,1.8897833423062398,2.0411203825395328,1.043806268554148,1.8897833423062398,1.9441338625024809
2014-10-16,1.064388070900666,1.9857152659550636,2.0614468036136646,1.0465701253309534,1.9857152659550636,1.9657765262364313
2014-10-17,0.7892055191231616,1.9800615231968481,1.9404778674867158,0.7631951561378381,1.9800615231968481,1.8568184703786752
2014-10-20,0.9213982035946159,1.8792614603694338,1.9463129369847099,0.8854137249224919,1.8792614603694338,1.8675449395024581
2014-10-21,0.6219343732197511,1.7797711386831336,1.8308824204201815,0.5877026092439324,1.7797711386831336,1.7563464977767618
2014-10-22,0.5876267079823009,1.5154931787851218,1.663409392475383,0.5616186696928561,1.5154931787851218,1.6151736338729878
2014-10-23,0.29069537984025495,1.3413945204011408,1.7011946304775296,0.27603962005839394,1.3413945204011408,1.620804877436061
2014-10-24,0.5633910216587572,1.103774067221521,1.7042086181983354,0.5253669664198765,1.103774067221521,1.6634307067404617
2014-10-27,0.5487113833227131,0.9861306273946785,1.646947069675609,0.5134106146613052,0.9861306273946785,1.6136083247563036
2014-10-28,0.716556311159239,0.9035621883592783,1.7140057506752862,0.712811674962267,0.9035621883592783,1.7554837428135004
2014-10-29,0.8375327011870285,1.0001508502954797,1.7915796035506102,0.8345448312735928,1.0001508502954797,1.8309234349234822
2014-10-30,0.9698412106869636,1.0133784902813583,1.8912624154809727,0.9673588580710804,1.0133784902813583,1.9320065068032615
2014-10-31,1.3739534059177767,1.0224829538808764,2.1195902216322886,1.3715373601558287,1.0224829538808764,2.18233508186485
2014-11-03,1.1836307251883793,1.0956911915916905,1.979073995824771,1.1823232235844912,1.0956911915916905,2.049093258237854
2014-11-04,1.220243905626437,0.9858420206754551,2.039009440061808,1.236009253319069,0.9858420206754551,2.1382885831390035
2014-11-05,1.1428678794179254,0.9365890071545488,1.7748876194278085,1.1606745857700214,0.9365890071545488,1.843148821367902
2014-11-06,1.1595448669889195,0.7897044901985402,1.7337477878957468,1.1820583337279007,0.7897044901985402,1.8113434536015638
2014-11-07,1.1774962257247905,1.0421550339342274,1.4975826976997775,1.2442291273200428,1.0421550339342274,1.5917779009404276
2014-11-10,1.3417766119792922,1.2993189087094157,1.6212696110297156,1.4171514836406327,1.2993189087094157,1.701598940723603
2014-11-11,1.3752122482723024,1.0687956900464253,1.2193370298135244,1.426677729954479,1.0687956900464253,1.222746761663406
2014-11-12,1.606284092280528,1.275893003011667,1.3983606203668666,1.6669419426252996,1.275893003011667,1.3965115057060953
2014-11-13,1.500808269432194,1.2298069362245436,1.258432521202458,1.5617726871302344,1.2298069362245436,1.2560260417799467
2014-11-14,1.693820432162339,1.4986985558719985,1.1775065687991626,1.7780381250277928,1.4986985558719985,1.1773959291811178
2014-11-17,1.0317292174496613,0.8894924250465791,0.8478852742345617,1.092897731075036,0.8894924250465791,0.8373051343138884
2014-11-18,0.8137020651745417,0.7203828272574033,0.5637359771368298,0.8623794982973478,0.7203828272574033,0.5498846056487775
2014-11-19,0.6030475729818767,0.7225726304480945,0.5822369542851352,0.6301510057555185,0.7225726304480945,0.5674954672713403
2014-11-20,0.6486160165790498,0.8556794920780914,0.5711670302560858,0.6784893675323407,0.8556794920780914,0.5550077101911831
2014-11-21,0.7956486048003124,1.132535878201579,1.030321468553177,0.8342382419295132,1.132535878201579,0.9764471340223887
2014-11-24,0.8830061714161035,1.1816476204563173,1.1573415170957717,0.9279760124531654,1.1816476204563173,1.0984837919836488
2014-11-25,1.0968333407945812,1.509125689746754,1.255513610941896,1.1691912942226963,1.509125689746754,1.2083436590230079
2014-11-26,1.1062062397799703,1.6161469706188765,1.3420280615261149,1.1770060837061551,1.6161469706188765,1.2925822475296032
2014-11-27,1.232908256168912,1.641915566396228,1.4105150598284832,1.305281999734021,1.641915566396228,1.3573073113291112
2014-11-28,1.4330499118882363,1.9895364030544842,1.8302262522256836,1.528963878686967,1.9895364030544842,1.7456501154686639
2014-12-01,1.2563275059030712,1.8023146496925786,1.6556030662021621,1.3409154633592772,1.8023146496925786,1.5782291883565531
2014-12-02,1.9795325217000417,2.0331792139215352,1.9271146754948631,2.016336756547981,2.0331792139215352,1.8313801834120929
2014-12-03,2.1256455844364717,1.9571041657223556,2.0147740864530728,2.166279096155366,1.9571041657223556,1.9249749973007766
2014-12-04,2.3227586817696997,2.1803656092511132,2.3013525456050012,2.3856438573202037,2.1803656092511132,2.1873180134362045
2014-12-05,2.062931641794135,1.9548229022152495,2.192492641054644,2.1246170288230344,1.9548229022152495,2.078208710479608
2014-12-08,2.486176421083603,2.1874550259142875,2.3692626130947874,2.554701052782433,2.1874550259142875,2.231499872370813
2014-12-09,2.095034494994117,1.9351111876048581,2.1987768836542005,2.170966529663409,1.9351111876048581,2.055117827316596
2014-12-10,1.8249838212430203,1.814369402005963,2.143225853460101,1.852726627889431,1.814369402005963,2.0027706218599723
2014-12-11,2.0872168967160265,1.9926416970396748,2.2544710834213473,2.1037088466313545,1.9926416970396748,2.112811635025474
2014-12-12,2.0040431272721086,1.853769438725675,2.234829626485877,2.022843344196539,1.853769438725675,2.0891925847860753
2014-12-15,2.0565474860343618,1.8761400629492846,2.247453258807791,2.077338802924233,1.8761400629492846,2.0999208362525295
2014-12-16,2.236517586679896,2.325507679764526,2.3774781582086613,2.330350469261352,2.325507679764526,2.2890677324557673
2014-12-17,2.270946587178957,2.4611121711643187,2.3486136923090433,2.375664519075802,2.4611121711643187,2.264154766368288
2014-12-18,2.2752793169546472,2.3873312138927765,2.2957058150195038,2.3752189049386896,2.3873312138927765,2.2121938474445044
2014-12-19,2.335326177786314,2.423185327018387,2.3394889400379935,2.4388749900723554,2.423185327018387,2.2551620686210407
2014-12-22,2.230718913075982,2.512392918049762,2.2464293889069338,2.3647767395022443,2.512392918049762,2.194316531491392
2014-12-23,2.191785794515229,2.3866779541819314,2.222620997116669,2.320895729119064,2.3866779541819314,2.1659710362618094
2014-12-24,1.8004938618045454,1.8738939037032063,1.8705962599341215,1.9495592818524474,1.8738939037032063,1.8481381342074767
2014-12-25,1.9300483012057252,2.159130441655377,2.080193284448316,2.107571472560428,2.159130441655377,2.0652547267679036
2014-12-26,2.2054144381817244,2.379796524644367,2.233277675664341,2.401163794542636,2.379796524644367,2.209642422319372
2014-12-29,1.683793876689088,1.8142203691694687,1.7003021236785814,1.836867782775775,1.8142203691694687,1.6630218083642627
2014-12-30,1.7233060637987274,1.7941584934430213,1.9014521955264794,1.8743555720623175,1.7941584934430213,1.8214881876788738
2014-12-31,1.921911985303672,1.9032383872162664,2.0894577696622267,2.0826774664349776,1.9032383872162664,1.995861441854122
2015-01-05,2.1141155148204653,2.0296091476844333,2.1477721839287267,2.2781068866698186,2.0296091476844333,2.0542555958835127
2015-01-06,2.172811678707239,2.0306065178811306,2.13119443195827,2.337694991821937,2.0306065178811306,2.037704131661438
2015-01-07,2.2569242341652322,2.076553194873206,2.3265387048742006,2.4240543010652473,2.076553194873206,2.20319478351645
2015-01-08,1.878212948392104,1.8381771445551751,2.017938575221175,2.0202628471917725,1.8381771445551751,1.9097188062707549
2015-01-09,1.802040778539222,1.7727655372030449,1.838070989952777,1.9388051867319618,1.7727655372030449,1.7156915049966162
2015-01-12,1.727857540036341,1.7063133581627654,1.9039961209664735,1.8597534547646533,1.7063133581627654,1.7661755986199543
2015-01-13,1.6250721900801286,1.7384803512626228,1.8988182130725257,1.748257620935984,1.7384803512626228,1.7640446063602695
2015-01-14,1.5969194026641003,1.6868486756916934,1.8121861584658379,1.7167626558803386,1.6868486756916934,1.6837422956914534
2015-01-15,1.7467787448830314,1.9112362257068278,1.977080999549493,1.883467803301833,1.9112362257068278,1.8424672294677777
2015-01-16,1.8125186315200155,1.9678692111050342,1.9519155104057497,1.952740950222229,1.9678692111050342,1.8236900861607857
2015-01-19,1.8505470106510742,2.0699789226112597,1.9947970338747179,2.0020540748373503,2.0699789226112597,1.871687734907273
2015-01-20,1.9209891108909172,2.130707184288976,2.0014175461413997,2.0770015976076137,2.130707184288976,1.880040378484468
2015-01-21,2.0115048041782244,2.348811492775959,2.184339785965899,2.1681304428897223,2.348811492775959,2.0555265897864814
2015-01-22,2.077133765011305,2.2311187525635963,2.186724895019355,2.2313182444257307,2.2311187525635963,2.060169891838956
2015-01-23,1.886418829239732,2.0968731450149938,2.0645636102518368,2.0214134578318603,2.0968731450149938,1.943909033199725
2015-01-26,1.9123440998780328,2.0411182808228414,2.015656655475969,2.044037348996212,2.0411182808228414,1.8974020768325437
2015-01-27,1.7454589467696597,1.8294129139780815,1.9342178439278739,1.871490574886551,1.8294129139780815,1.8202228697129075
2015-01-28,1.9798994273282646,1.8430407649707559,1.9248010152810742,2.0695799675904527,1.8430407649707559,1.8128454610298672
2015-01-29,2.1753954863728167,1.9192826006643293,2.0748670406331606,2.258104833499712,1.9192826006643293,1.9491804233339132
2015-01-30,1.9748425654866477,1.770895977691447,1.919483364126115,2.060868426714517,1.770895977691447,1.8027805417711293
