ts_code,stockName,infoCode,publishDate,orgCode,orgName,orgSName,title,attachPages,source_raw_path,directory_retrieved_at
600030.SH,中信证券,AP202304281586037402,2023-04-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩稳中向好，自营表现亮眼,6,data/raw/510300_forward_eps_history_directory_v1/600030_2023_0001.json,2026-09-06T21:19:30.139492+08:00
600030.SH,中信证券,AP202307191592427040,2023-07-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,机构业务发力，打造全能投行,36,data/raw/510300_forward_eps_history_directory_v1/600030_2023_0001.json,2026-09-06T21:19:30.139492+08:00
600030.SH,中信证券,AP202308311596917232,2023-08-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,增速下滑，杠杆提升有空间,6,data/raw/510300_forward_eps_history_directory_v1/600030_2023_0001.json,2026-09-06T21:19:30.139492+08:00
600030.SH,中信证券,AP202310311607043071,2023-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩环比下行，投资去方向渐有成效,6,data/raw/510300_forward_eps_history_directory_v1/600030_2023_0001.json,2026-09-06T21:19:30.139492+08:00
600030.SH,中信证券,AP202403281628417508,2024-03-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,提分红，拓海外，“严监严管”利龙头,6,data/raw/510300_forward_eps_history_directory_v1/600030_2024_0001.json,2026-09-06T21:19:30.547586+08:00
600030.SH,中信证券,AP202404281631515378,2024-04-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,扩表持续，投行承压，结构调整,6,data/raw/510300_forward_eps_history_directory_v1/600030_2024_0001.json,2026-09-06T21:19:30.547586+08:00
600030.SH,中信证券,AP202408291639573689,2024-08-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,固收发力，财富升级，拓展海外，龙头穿过周期,6,data/raw/510300_forward_eps_history_directory_v1/600030_2024_0001.json,2026-09-06T21:19:30.547586+08:00
600030.SH,中信证券,AP202410301640602049,2024-10-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,三季度业绩向好，凸显龙头优势,6,data/raw/510300_forward_eps_history_directory_v1/600030_2024_0001.json,2026-09-06T21:19:30.547586+08:00
600030.SH,中信证券,AP202412151641306403,2024-12-15 00:00:00.000,80000007,国信证券股份有限公司,国信证券,“出海”将是行业龙头新增长引擎,8,data/raw/510300_forward_eps_history_directory_v1/600030_2024_0001.json,2026-09-06T21:19:30.547586+08:00
600030.SH,中信证券,AP202503271648313508,2025-03-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩稳健增长，多元经营熨平波动,6,data/raw/510300_forward_eps_history_directory_v1/600030_2025_0001.json,2026-09-06T21:19:31.119373+08:00
600030.SH,中信证券,AP202504301664943069,2025-04-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,投资收益高增，关注投行改善,6,data/raw/510300_forward_eps_history_directory_v1/600030_2025_0001.json,2026-09-06T21:19:31.119373+08:00
600030.SH,中信证券,AP202508291736353885,2025-08-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,投资收益高增，经纪资管同步扩张,5,data/raw/510300_forward_eps_history_directory_v1/600030_2025_0001.json,2026-09-06T21:19:31.119373+08:00
600030.SH,中信证券,AP202510261769278153,2025-10-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,股债平衡配置，投资收益延续高增,5,data/raw/510300_forward_eps_history_directory_v1/600030_2025_0001.json,2026-09-06T21:19:31.119373+08:00
600030.SH,中信证券,AP202603271820811243,2026-03-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩创新高，国际业务步入收获期,5,data/raw/510300_forward_eps_history_directory_v1/600030_2026_0001.json,2026-09-06T21:19:32.160283+08:00
600030.SH,中信证券,AP202604101821115909,2026-04-10 00:00:00.000,80000007,国信证券股份有限公司,国信证券,龙头韧性凸显，上调盈利预测,5,data/raw/510300_forward_eps_history_directory_v1/600030_2026_0001.json,2026-09-06T21:19:32.160283+08:00
600030.SH,中信证券,AP202604261821587095,2026-04-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,龙头优势巩固，全业务线高增,6,data/raw/510300_forward_eps_history_directory_v1/600030_2026_0001.json,2026-09-06T21:19:32.160283+08:00
600030.SH,中信证券,AP202605291822993530,2026-05-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,H股定增快评：资本助力，全球化布局领先,4,data/raw/510300_forward_eps_history_directory_v1/600030_2026_0001.json,2026-09-06T21:19:32.160283+08:00
600036.SH,招商银行,AP202003171376568839,2020-03-17 00:00:00.000,80000007,国信证券股份有限公司,国信证券,金融科技护城河,24,data/raw/510300_forward_eps_history_directory_v1/600036_2020_0001.json,2026-09-06T21:19:36.785155+08:00
600036.SH,招商银行,AP202203201553798078,2022-03-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩增速环比提升，财富管理增长迅猛,5,data/raw/510300_forward_eps_history_directory_v1/600036_2022_0001.json,2026-09-06T21:19:38.952388+08:00
600036.SH,招商银行,AP202204251561504225,2022-04-25 00:00:00.000,80000007,国信证券股份有限公司,国信证券,财富业务波动，但不改长期向好态势,5,data/raw/510300_forward_eps_history_directory_v1/600036_2022_0001.json,2026-09-06T21:19:38.952388+08:00
600036.SH,招商银行,AP202208221577464858,2022-08-22 00:00:00.000,80000007,国信证券股份有限公司,国信证券,高盈利延续，短期压制不改长期向好趋势,5,data/raw/510300_forward_eps_history_directory_v1/600036_2022_0001.json,2026-09-06T21:19:38.952388+08:00
600036.SH,招商银行,AP202211071580015611,2022-11-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,三季报点评：净息差降幅收窄，大财富战略稳定,4,data/raw/510300_forward_eps_history_directory_v1/600036_2022_0001.json,2026-09-06T21:19:38.952388+08:00
600036.SH,招商银行,AP202301161582036988,2023-01-16 00:00:00.000,80000007,国信证券股份有限公司,国信证券,涉房风险缓释，客群基础扎实,4,data/raw/510300_forward_eps_history_directory_v1/600036_2023_0001.json,2026-09-06T21:19:39.345582+08:00
600036.SH,招商银行,AP202303271584568967,2023-03-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年报点评：看好大财富管理业务复苏,4,data/raw/510300_forward_eps_history_directory_v1/600036_2023_0001.json,2026-09-06T21:19:39.345582+08:00
600036.SH,招商银行,AP202304271585931894,2023-04-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,一季报点评：业绩触底，投资价值凸显,4,data/raw/510300_forward_eps_history_directory_v1/600036_2023_0001.json,2026-09-06T21:19:39.345582+08:00
600036.SH,招商银行,AP202308281595904662,2023-08-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,短期业绩承压，客户优势仍在,4,data/raw/510300_forward_eps_history_directory_v1/600036_2023_0001.json,2026-09-06T21:19:39.345582+08:00
600036.SH,招商银行,AP202310291605632432,2023-10-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年三季报点评：息差降幅收窄，不良生成率下降,4,data/raw/510300_forward_eps_history_directory_v1/600036_2023_0001.json,2026-09-06T21:19:39.345582+08:00
600036.SH,招商银行,AP202401211617888072,2024-01-21 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年业绩快报点评：业绩平稳，重视中长期配置价值,4,data/raw/510300_forward_eps_history_directory_v1/600036_2024_0001.json,2026-09-06T21:19:38.923280+08:00
600036.SH,招商银行,AP202403261628189467,2024-03-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年报点评：近可守，远可攻,4,data/raw/510300_forward_eps_history_directory_v1/600036_2024_0001.json,2026-09-06T21:19:38.923280+08:00
600036.SH,招商银行,AP202405051632444765,2024-05-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年一季度点评：业绩阶段性承压，静待大零售回暖,4,data/raw/510300_forward_eps_history_directory_v1/600036_2024_0001.json,2026-09-06T21:19:38.923280+08:00
600036.SH,招商银行,AP202408301639605391,2024-08-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年半年报点评：业绩寻底，静待大零售回暖,4,data/raw/510300_forward_eps_history_directory_v1/600036_2024_0001.json,2026-09-06T21:19:38.923280+08:00
600036.SH,招商银行,AP202410301640587907,2024-10-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年三季报点评：业绩回暖，大零售曙光初现,4,data/raw/510300_forward_eps_history_directory_v1/600036_2024_0001.json,2026-09-06T21:19:38.923280+08:00
600036.SH,招商银行,AP202503261647660422,2025-03-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年年报点评：客群和风控护城河进一步彰显,4,data/raw/510300_forward_eps_history_directory_v1/600036_2025_0001.json,2026-09-06T21:19:41.240163+08:00
600036.SH,招商银行,AP202504301665028882,2025-04-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年一季报点评：净利息收入实现正增长，核心竞争力深化,4,data/raw/510300_forward_eps_history_directory_v1/600036_2025_0001.json,2026-09-06T21:19:41.240163+08:00
600036.SH,招商银行,AP202509011737603572,2025-09-01 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年半年报点评：业绩改善，客户优势不断深化,5,data/raw/510300_forward_eps_history_directory_v1/600036_2025_0001.json,2026-09-06T21:19:41.240163+08:00
600036.SH,招商银行,AP202510301771734353,2025-10-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年三季报点评：财富管理回暖延续，优质客群优势强化,4,data/raw/510300_forward_eps_history_directory_v1/600036_2025_0001.json,2026-09-06T21:19:41.240163+08:00
600036.SH,招商银行,AP202601251818397680,2026-01-25 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年业绩快报点评：业绩底部明确，估值具备吸引力,4,data/raw/510300_forward_eps_history_directory_v1/600036_2026_0001.json,2026-09-06T21:19:40.651108+08:00
600036.SH,招商银行,AP202603291820836506,2026-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年报点评：业绩底部明确，攻守兼备优质标的,4,data/raw/510300_forward_eps_history_directory_v1/600036_2026_0001.json,2026-09-06T21:19:40.651108+08:00
600036.SH,招商银行,AP202604291821731872,2026-04-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2026年一季报点评：客群优势深化，财富管理亮眼,5,data/raw/510300_forward_eps_history_directory_v1/600036_2026_0001.json,2026-09-06T21:19:40.651108+08:00
600999.SH,招商证券,AP202204261561721172,2022-04-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,营收利润双下滑，投资业务承压,6,data/raw/510300_forward_eps_history_directory_v1/600999_2022_0001.json,2026-09-06T21:19:46.491511+08:00
600999.SH,招商证券,AP202208291577773792,2022-08-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,投资收益拖累业绩，零售保持竞争优势,6,data/raw/510300_forward_eps_history_directory_v1/600999_2022_0001.json,2026-09-06T21:19:46.491511+08:00
600999.SH,招商证券,AP202305041586267668,2023-05-04 00:00:00.000,80000007,国信证券股份有限公司,国信证券,一季报点评：净利增52%，投资亮眼，投行承压,6,data/raw/510300_forward_eps_history_directory_v1/600999_2023_0001.json,2026-09-06T21:19:48.217252+08:00
600999.SH,招商证券,AP202308081593498126,2023-08-08 00:00:00.000,80000007,国信证券股份有限公司,国信证券,协同机制打造机构服务生态,33,data/raw/510300_forward_eps_history_directory_v1/600999_2023_0001.json,2026-09-06T21:19:48.217252+08:00
600999.SH,招商证券,AP202308311596921471,2023-08-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩符合预期，双轮驱动见成效,6,data/raw/510300_forward_eps_history_directory_v1/600999_2023_0001.json,2026-09-06T21:19:48.217252+08:00
600999.SH,招商证券,AP202312071613555260,2023-12-07 00:00:00.000,80000007,国信证券股份有限公司,国信证券,私募供给侧改革利好托管龙头,7,data/raw/510300_forward_eps_history_directory_v1/600999_2023_0001.json,2026-09-06T21:19:48.217252+08:00
600999.SH,招商证券,AP202403291629036035,2024-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,机构生态初具，业绩优于同业,6,data/raw/510300_forward_eps_history_directory_v1/600999_2024_0001.json,2026-09-06T21:19:48.256452+08:00
600999.SH,招商证券,AP202409011639680169,2024-09-01 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩转正，深化转型,6,data/raw/510300_forward_eps_history_directory_v1/600999_2024_0001.json,2026-09-06T21:19:48.256452+08:00
600999.SH,招商证券,AP202410301640603877,2024-10-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,开户导流显弹性，受益市场回暖,6,data/raw/510300_forward_eps_history_directory_v1/600999_2024_0001.json,2026-09-06T21:19:48.256452+08:00
600999.SH,招商证券,AP202503291649116886,2025-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩稳健增长，机构业务优势构建,6,data/raw/510300_forward_eps_history_directory_v1/600999_2025_0001.json,2026-09-06T21:19:48.671866+08:00
600999.SH,招商证券,AP202504301664912190,2025-04-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩稳步回暖,6,data/raw/510300_forward_eps_history_directory_v1/600999_2025_0001.json,2026-09-06T21:19:48.671866+08:00
600999.SH,招商证券,AP202508291736539533,2025-08-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业务全面好转，私募服务生态完善,6,data/raw/510300_forward_eps_history_directory_v1/600999_2025_0001.json,2026-09-06T21:19:48.671866+08:00
600999.SH,招商证券,AP202510311772602837,2025-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,全线回暖，稳中求进,6,data/raw/510300_forward_eps_history_directory_v1/600999_2025_0001.json,2026-09-06T21:19:48.671866+08:00
600999.SH,招商证券,AP202603291820836505,2026-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,财富与机构基础夯实，四季度业绩显韧性,7,data/raw/510300_forward_eps_history_directory_v1/600999_2026_0001.json,2026-09-06T21:19:51.528571+08:00
600999.SH,招商证券,AP202605051821967094,2026-05-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,财富销售强劲，自营业务高增,6,data/raw/510300_forward_eps_history_directory_v1/600999_2026_0001.json,2026-09-06T21:19:51.528571+08:00
600999.SH,招商证券,AP202607101826873921,2026-07-10 00:00:00.000,80000007,国信证券股份有限公司,国信证券,构建募投闭环，直投成就业绩超预期,7,data/raw/510300_forward_eps_history_directory_v1/600999_2026_0001.json,2026-09-06T21:19:51.528571+08:00
601211.SH,国泰海通,AP202512281810079361,2025-12-28 00:00:00.000,80000007,国信证券股份有限公司,国信证券,券业新巨头启航,21,data/raw/510300_forward_eps_history_directory_v1/601211_2025_0001.json,2026-09-06T21:19:57.184170+08:00
601211.SH,国泰海通,AP202603291820836501,2026-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,业绩与规模双丰收，合并协同效应显现,5,data/raw/510300_forward_eps_history_directory_v1/601211_2026_0001.json,2026-09-06T21:19:57.916009+08:00
601211.SH,国泰海通,AP202604261821586735,2026-04-26 00:00:00.000,80000007,国信证券股份有限公司,国信证券,核心盈利稳健增长，协同效应持续释放,6,data/raw/510300_forward_eps_history_directory_v1/601211_2026_0001.json,2026-09-06T21:19:57.916009+08:00
601288.SH,农业银行,AP202203311556319114,2022-03-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,净息差企稳，拨备覆盖率提升至300%,5,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202205191566532707,2022-05-19 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年一季报点评：资产质量向好，拨备覆盖率回升,5,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202208311577891872,2022-08-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022半年报点评：县域金融增长较快，资产质量稳中向好,5,data/raw/510300_forward_eps_history_directory_v1/601288_2022_0001.json,2026-09-06T21:20:04.357580+08:00
601288.SH,农业银行,AP202303311584750248,2023-03-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,净利润增速回升，资产质量稳定,4,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202305041586231465,2023-05-04 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年一季报点评：规模扩张提速，营收正增长,4,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202305231587077229,2023-05-23 00:00:00.000,80000007,国信证券股份有限公司,国信证券,助力乡村振兴，推进普惠金融,9,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202308301596824466,2023-08-30 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年中报点评：资产增长较快，息差继续承压,4,data/raw/510300_forward_eps_history_directory_v1/601288_2023_0001.json,2026-09-06T21:20:05.287292+08:00
601288.SH,农业银行,AP202403291629025563,2024-03-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2023年报点评：规模扩张较快，资产质量稳定,4,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202405051632444762,2024-05-05 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年一季报点评：业绩微降，关注中期分红安排,4,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202408311639676374,2024-08-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年半年报点评：净息差企稳回升，业绩增速转正,4,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202410311640632865,2024-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2024年三季报点评：营收和净利润增速提升,4,data/raw/510300_forward_eps_history_directory_v1/601288_2024_0001.json,2026-09-06T21:20:06.351131+08:00
601288.SH,农业银行,AP202505031666620202,2025-05-03 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年一季报点评：利润保持增长，息差表现较好,4,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202509011737603570,2025-09-01 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年中报点评：收入利润维持正增长,4,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601288.SH,农业银行,AP202510311772414402,2025-10-31 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2025年三季报点评：收入利润继续保持正增长,4,data/raw/510300_forward_eps_history_directory_v1/601288_2025_0001.json,2026-09-06T21:20:08.338423+08:00
601318.SH,中国平安,AP202203201553776771,2022-03-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,基本面有望见底回升,7,data/raw/510300_forward_eps_history_directory_v1/601318_2022_0001.json,2026-09-06T21:20:13.353904+08:00
601318.SH,中国平安,AP202205061563927923,2022-05-06 00:00:00.000,80000007,国信证券股份有限公司,国信证券,2022年一季报点评：一季度销售数据逐步好转,5,data/raw/510300_forward_eps_history_directory_v1/601318_2022_0001.json,2026-09-06T21:20:13.353904+08:00
601318.SH,中国平安,AP202208241577554476,2022-08-24 00:00:00.000,80000007,国信证券股份有限公司,国信证券,上半年寿险新单承压，车险保持高景气度,9,data/raw/510300_forward_eps_history_directory_v1/601318_2022_0001.json,2026-09-06T21:20:13.353904+08:00
601318.SH,中国平安,AP202501021641516620,2025-01-02 00:00:00.000,80000007,国信证券股份有限公司,国信证券,深化渠道改革，重彰龙头质量,47,data/raw/510300_forward_eps_history_directory_v1/601318_2025_0001.json,2026-09-06T21:20:15.533259+08:00
601318.SH,中国平安,AP202503201645143324,2025-03-20 00:00:00.000,80000007,国信证券股份有限公司,国信证券,深化战略布局，利润同比大幅提升,4,data/raw/510300_forward_eps_history_directory_v1/601318_2025_0001.json,2026-09-06T21:20:15.533259+08:00
601318.SH,中国平安,AP202504271663181207,2025-04-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,投资端波动，价值指标增长,4,data/raw/510300_forward_eps_history_directory_v1/601318_2025_0001.json,2026-09-06T21:20:15.533259+08:00
601318.SH,中国平安,AP202508271735330784,2025-08-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,寿险价值率提升，核心指标增长稳健,4,data/raw/510300_forward_eps_history_directory_v1/601318_2025_0001.json,2026-09-06T21:20:15.533259+08:00
601318.SH,中国平安,AP202511031774452223,2025-11-03 00:00:00.000,80000007,国信证券股份有限公司,国信证券,NBV增长提速，利润显著修复,4,data/raw/510300_forward_eps_history_directory_v1/601318_2025_0001.json,2026-09-06T21:20:15.533259+08:00
601318.SH,中国平安,AP202601081816841031,2026-01-08 00:00:00.000,80000007,国信证券股份有限公司,国信证券,“重估平安”系列之一：内外资金共振，核心资产回归,9,data/raw/510300_forward_eps_history_directory_v1/601318_2026_0001.json,2026-09-06T21:20:15.354012+08:00
601318.SH,中国平安,AP202601291818550396,2026-01-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,价值增长，估值提升——“重估平安”系列之二,7,data/raw/510300_forward_eps_history_directory_v1/601318_2026_0001.json,2026-09-06T21:20:15.354012+08:00
601318.SH,中国平安,AP202603271820811260,2026-03-27 00:00:00.000,80000007,国信证券股份有限公司,国信证券,价值指标增长，分红水平稳健,4,data/raw/510300_forward_eps_history_directory_v1/601318_2026_0001.json,2026-09-06T21:20:15.354012+08:00
601318.SH,中国平安,AP202604291821772525,2026-04-29 00:00:00.000,80000007,国信证券股份有限公司,国信证券,NBV高增，综合金融助力,4,data/raw/510300_forward_eps_history_directory_v1/601318_2026_0001.json,2026-09-06T21:20:15.354012+08:00
