stockCode,stockName,infoCode,publishDate,orgCode,orgName,orgSName,title,attachPages,source_raw_path,directory_retrieved_at,ts_code
000039,中集集团,AP201701190278713075,2017-01-19 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,覆盖报告：看好集装箱2017年回暖,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,000039.SZ
601012,隆基股份,AP201701200282947431,2017-01-20 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,点评报告：单晶收获年，业绩超预期,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,601012.SH
603699,纽威股份,AP201701230288189551,2017-01-23 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,点评报告：中英核电项目获得设备订单，核电订单密集+油气回暖保证长期增长潜力,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,603699.SH
000750,国海证券,AP201701240289742369,2017-01-24 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,债券风波影响有限，股东增持彰显信心,11,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,000750.SZ
600036,招商银行,AP201701240290346471,2017-01-24 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年快报点评：净利润增速平稳,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,600036.SH
600919,江苏银行,AP201701240290346472,2017-01-24 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年快报点评：资产总额增速较快，不良率持平,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,600919.SH
300394,天孚通信,AP201701250293267790,2017-01-25 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,研究报告：定增扩产能，深度布局光器件行业,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,300394.SZ
300450,先导智能,AP201702030310816560,2017-02-03 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,点评报告：业绩预告超预期，净利润同比+90%至+120%,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,300450.SZ
002074,国轩高科,AP201702060321558076,2017-02-06 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,三元锂电蓄势待发，巩固锂电龙头地位,19,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,002074.SZ
002555,三七互娱,AP201702070324899938,2017-02-07 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,定期报告点评：内生高增长确定，泛娱乐布局打开成长空间,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,002555.SZ
300450,先导智能,AP201702080328495495,2017-02-08 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,深度报告：内生高增长确定，收购布局锂电设备全产品线,39,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,300450.SZ
601216,君正集团,AP201702090330973954,2017-02-09 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,化工主业回暖，布局稀缺保险集团牌照,30,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,601216.SH
002602,世纪华通,AP201702130338571813,2017-02-13 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,公司深度报告：持续加码游戏改善收入结构，盛大游戏注入可期待,14,data/raw/510300_forward_eps_soochow_directory_v1/2017_0024.json,2026-09-07T01:36:46.492647+08:00,002602.SZ
601607,上海医药,AP201702170347710567,2017-02-17 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,医药商业乘政策之风破行业壁垒 国企改革仗上实之势除发展瓶颈,47,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,601607.SH
600089,特变电工,AP201702220356580074,2017-02-22 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,深度报告：海外订单拉动业绩 一带一路龙头迎来价值重估,25,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,600089.SH
601211,国泰君安,AP201702220357290502,2017-02-22 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：业绩相对优异，积极推进H股上市,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,601211.SH
300072,三聚环保,AP201702220357635165,2017-02-22 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,业绩高增长如期兑现，静待悬浮床加氢项目落地,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,300072.SZ
002202,金风科技,AP201702270367630798,2017-02-27 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,点评报告：行业波动无碍公司稳定增长，风电趋势向好龙头价值低估,7,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,002202.SZ
600332,白云山,AP201703010371403233,2017-03-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,深度报告：凉茶行业和公司净利率双拐点+中国伟哥龙头+混改持股高激励,22,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,600332.SH
000661,长春高新,AP201703010372591522,2017-03-01 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,金赛药业保持高速增长；百克生物水痘疫苗出口成为亮点,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,000661.SZ
300014,亿纬锂能,AP201703020374819096,2017-03-02 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,动力电池放量，支撑业绩增长,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,300014.SZ
300450,先导智能,AP201703020375696241,2017-03-02 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,点评报告：先导智能：电池行业整合大幕拉开，设备龙头受益于电池厂集中度提高,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,300450.SZ
603338,浙江鼎力,AP201703020376282516,2017-03-02 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,公司点评：“一带一路”预期锦上添花，深耕美、德、日高端市场彰显国际竞争力,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,603338.SH
601229,上海银行,AP201703030378518713,2017-03-03 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,调研简报：资产质量压力大幅缓解，业绩成长有提升空间,6,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,601229.SH
002074,国轩高科,AP201703030379990279,2017-03-03 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,动力电池签订大单，磷酸铁锂出货量有望稳步增长,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,002074.SZ
600522,中天科技,AP201703060387620696,2017-03-06 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,公司点评：中标埃及缅北电力工程，一带一路火力全开,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,600522.SH
002739,万达电影,AP201703070390372197,2017-03-07 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,万达院线深度报告：“票房回暖”+“非票收入”双轮驱动，渠道龙头积极布局电影全产业链,35,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,002739.SZ
300450,先导智能,AP201703090395210205,2017-03-09 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,年报点评：业绩超预期，内生外延有望继续高增长,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,300450.SZ
600977,中国电影,AP201703090395269453,2017-03-09 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,兼具发行和放映优势，政策红利有望带动业绩超预期,36,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,600977.SH
600872,中炬高新,AP201703090395269454,2017-03-09 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,产品提价终落地，调味品维持向好趋势,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,600872.SH
000999,华润三九,AP201703090395412507,2017-03-09 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年业绩表现符合预期；2017年目标“提质增效、创新转型”,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,000999.SZ
300308,中际装备,AP201703100398723583,2017-03-10 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,研究报告：收购苏州旭创通过，光通信成长潜力可观,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0023.json,2026-09-07T01:36:44.734056+08:00,300308.SZ
000963,华东医药,AP201703120403803276,2017-03-12 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年报业绩超预期：核心品种带动医药工业高速增长市场整合+创新促商业稳定发展,7,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,000963.SZ
000423,东阿阿胶,AP201703130404550928,2017-03-13 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：毛利率持续提升，业绩好于预期,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,000423.SZ
601012,隆基股份,AP201703130404694612,2017-03-13 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,点评报告：年报完美收官，单晶加速替代,9,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,601012.SH
000625,长安汽车,AP201703140406910141,2017-03-14 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,重大事项点评：品牌向上：林肯国产+CS95上市,2,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,000625.SZ
002555,三七互娱,AP201703140406970530,2017-03-14 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,深度报告：“洗白”页转手，长线精品页游转手游为新打法,21,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,002555.SZ
002555,三七互娱,AP201703150408354520,2017-03-15 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,一季报预告亮眼，坚定看好长线精品页游转手游,6,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,002555.SZ
300024,机器人,AP201703150408407104,2017-03-15 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,年报点评：业绩略低于预期，期待服务机器人和特种机器人新业务贡献利润,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,300024.SZ
000625,长安汽车,AP201703150408439421,2017-03-15 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,重大事项点评：牵手科大讯飞，布局智能互联,2,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,000625.SZ
600332,白云山,AP201703170414181963,2017-03-17 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,17年凉茶竞争格局趋缓，净利率拐点凸显,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,600332.SH
002624,完美世界,AP201703170414451745,2017-03-17 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,新产品强劲增长带来业绩亮眼表现，2017年多条成长业务线将继续发力,9,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,002624.SZ
600276,恒瑞医药,AP201703170414451747,2017-03-17 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,国际化提升企业发展弹性 创新药推动公司业绩增长,7,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,600276.SH
300072,三聚环保,AP201703170415211515,2017-03-17 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,研究报告：一季报持续高增长，成长驱动不断浮现,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,300072.SZ
600584,长电科技,AP201703190420330847,2017-03-19 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,聚焦主业，封测龙头迎风起航,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,600584.SH
002074,国轩高科,AP201703190421024005,2017-03-19 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,短期业绩承压，全年平稳增长可期,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,002074.SZ
002008,大族激光,AP201703200421544678,2017-03-20 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,多业务开花，经营情况全面向好,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,002008.SZ
600050,中国联通,AP201703200422097492,2017-03-20 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,公司点评：短期利润承压，混改+4G渗透率提升+控制开支+新业务爆发成为业绩反转动力,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,600050.SH
002294,信立泰,AP201703210423514577,2017-03-21 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,业绩表现符合预期，看好优质仿制药发展带给公司的机遇,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,002294.SZ
600390,*ST金瑞,AP201703210424064396,2017-03-21 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,背靠五矿集团 全牌照金控航母启航,16,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,600390.SH
600487,亨通光电,AP201703220426725827,2017-03-22 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,中标500KV海缆大单，经营业绩持续向好,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,600487.SH
000783,长江证券,AP201703220427191939,2017-03-22 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：业绩优于行业，机制+资本助力腾飞,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,000783.SZ
600373,中文传媒,AP201703220427379449,2017-03-22 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,游戏净利率提升，期待新产品走向成熟,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,600373.SH
600030,中信证券,AP201703230430193858,2017-03-23 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：券商龙头稳中求进，海外优势显著,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,600030.SH
601318,中国平安,AP201703230430253415,2017-03-23 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：龙头优势稳固，业绩逆势增长,6,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,601318.SH
601607,上海医药,AP201703230430278438,2017-03-23 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,业绩稳健增长，关注国企改革进展及外延式扩张,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0022.json,2026-09-07T01:36:42.622343+08:00,601607.SH
601766,中国中车,AP201703230430829855,2017-03-23 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,国际高端制造的中国名片，2017年PPP+“一带一路”助其腾飞,34,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,601766.SH
601628,中国人寿,AP201703240433632410,2017-03-24 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,业绩符合预期，NBV增速强劲,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,601628.SH
000063,中兴通讯,AP201703270442063655,2017-03-27 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,公司点评：美国处罚致业绩承压，轻装再上M-ICT征途,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,000063.SZ
000776,广发证券,AP201703270442074841,2017-03-27 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：业绩稳健+机制领先，国际化持续推进,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,000776.SZ
000400,许继电气,AP201703270442114329,2017-03-27 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,费用控制和现金流表现优秀 配网租赁和柔性直流是新看点,7,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,000400.SZ
601766,中国中车,AP201703280444888232,2017-03-28 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,公司点评：中标美国洛杉矶地铁大单，2017“一带一路”将强势助力,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,601766.SH
000750,国海证券,AP201703290445944638,2017-03-29 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：投行、资管优异，债券风波影响逐步消退,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,000750.SZ
600999,招商证券,AP201703290447326074,2017-03-29 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：H股成功上市，国际化战略稳步推进,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,600999.SH
600582,天地科技,AP201703290447558052,2017-03-29 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,年报点评：2016第四季度业绩改善明显，2017预期持续受益煤机存量市场更新,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,600582.SH
000338,潍柴动力,AP201703300451156436,2017-03-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：年报分配超预期，一季报高增长,2,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,000338.SZ
600837,海通证券,AP201703300451662233,2017-03-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：集团化+国际化，综合实力稳居前列,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,600837.SH
601601,中国太保,AP201703300451662265,2017-03-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：业绩降幅好于预期，财险业务边际改善,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,601601.SH
601336,新华保险,AP201703300451662268,2017-03-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,2016年年报点评：期缴新单高增速超预期，战略转型开始兑现,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,601336.SH
601766,中国中车,AP201703300452798009,2017-03-30 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,业绩略低于预期，订单饱满+一带一路将助业绩增长,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,601766.SH
002007,华兰生物,AP201703310455613891,2017-03-31 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,采浆量破千吨，业绩快速增长,6,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,002007.SZ
002739,万达院线,AP201703310456172524,2017-03-31 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,业绩基本符合预期，2017年有望迎来业绩拐点,8,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,002739.SZ
000157,中联重科,AP201703310456172526,2017-03-31 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,年报点评：业绩略低于预期，工程机械复苏+农机环卫蓄势促发展,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,000157.SZ
600406,国电南瑞,AP201703310456286422,2017-03-31 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,点评报告：业绩表现持续稳健 资产注入等待方案落地,6,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,600406.SH
002202,金风科技,AP201704040472395391,2017-04-05 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,Q1预告低于预期，全年稳定增长可期,17,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,002202.SZ
002493,荣盛石化,AP201704040472718471,2017-04-05 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,一季报预告靓丽，同比环比大幅增长,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0021.json,2026-09-07T01:36:40.770867+08:00,002493.SZ
601688,华泰证券,AP201704050474088066,2017-04-05 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,经纪业务稳居龙头，财富管理转型可期,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,601688.SH
600998,九州通,AP201704050475062172,2017-04-05 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,事件点评：推出限制性股票激励计划，激励对象广，业绩承诺高,5,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,600998.SH
002601,龙蟒佰利,AP201704050475063094,2017-04-05 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,增长来自龙蟒并表，一季度预告符合预期,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,002601.SZ
002594,比亚迪,AP201704060478491870,2017-04-06 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,新能源汽车高速增长，千亿营收开启新征程,8,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,002594.SZ
002466,天齐锂业,AP201704060478694420,2017-04-06 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,业绩猛增，上游稀缺标的长期受益,7,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,002466.SZ
000783,长江证券,AP201704090491787092,2017-04-10 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,开启千人千面的智能财富管理新篇章,9,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,000783.SZ
300408,三环集团,AP201704100492542026,2017-04-10 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,一季度保持正增长，陶瓷业务惊喜不断,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,300408.SZ
300408,三环集团,AP201704100492542027,2017-04-10 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,三环集团：成长来自高壁垒+强技术+平台力，电子陶瓷、氧化锆外观件及燃料电池机会巨大,11,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,300408.SZ
002353,杰瑞股份,AP201704100492551597,2017-04-10 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,年报点评：中长期看好油气业务，海外市场加速拓展,3,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,002353.SZ
002174,游族网络,AP201704100492656028,2017-04-10 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,年报业绩符合预期，看好内生延续及携大IP的全球化进展,7,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,002174.SZ
600872,中炬高新,AP201704110494009580,2017-04-11 00:00:00.000,80000031,东吴证券股份有限公司,东吴证券,前海影响接近尾声+结构升级首选标的+30%以上市值空间,4,data/raw/510300_forward_eps_soochow_directory_v1/2017_0020.json,2026-09-07T01:36:38.749576+08:00,600872.SH
