origin,is_monthly_training_origin,actual_index_members,forward_eps_growth_median,eps_growth_company_count,same_year_profit_revision_90_median,profit_revision_company_count,reported_forward_earnings_yield_median,reported_earnings_yield_company_count,raw_eps_revision_90_unadjusted_median,raw_eps_revision_unadjusted_company_count,all_eps_features_valid,eps_company_coverage_of_index,mom60,sma120,vol60,price_features_valid,origin_index,Y60,label_exit_date,price_prequential_prediction,eps_adjustment,combined_prediction,view_state
2015-12-31,True,300,,0,,0,,0,,0,False,0.0,0.12412256931008002,0.02103968758023278,0.27730750427099404,True,876,-0.1379766949152541,2016-04-05,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-01-29,True,300,,0,,0,,0,,0,False,0.0,-0.23531122683339525,-0.16581028055730918,0.32265998182375183,True,896,0.09221311475409832,2016-05-04,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-02-29,True,300,,0,,0,,0,,0,False,0.0,-0.21496907425444495,-0.16056624822362608,0.3412430904433561,True,912,0.06513409961685812,2016-05-26,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-03-31,True,300,,0,,0,,0,,0,False,0.0,-0.15622934481670206,-0.05134423361544993,0.3430036323750579,True,935,-0.013437499999999991,2016-06-30,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-04-29,True,300,,0,,0,,0,,0,False,0.0,0.10106911647986133,-0.054400195286916864,0.2451683683114945,True,955,0.027874564459930307,2016-07-28,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-05-31,True,300,,0,,0,,0,,0,False,0.0,0.02881121176641985,-0.01619426958921799,0.1711263515490287,True,976,0.06246056782334386,2016-08-26,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-06-30,True,300,,0,,0,,0,,0,False,0.0,-0.018182319083191057,0.012457324186754715,0.1549645094583222,True,996,0.03922809237583036,2016-09-27,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-07-29,True,300,,0,,0,,0,,0,False,0.0,0.016421747809119334,0.03623972995350533,0.15544114619232777,True,1017,0.05146379044684113,2016-11-02,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-08-31,True,300,,0,,0,,0,,0,False,0.0,0.06459753733753457,0.05773757350818287,0.14055924033279618,True,1040,0.046044864226682414,2016-12-05,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-09-30,True,300,,0,,0,,0,,0,False,0.0,0.026538083238238874,0.027549799975254308,0.1277701126712415,True,1060,0.00960960960960966,2017-01-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-10-31,True,300,,0,,0,,0,,0,False,0.0,0.03933850572070611,0.042287959159662325,0.11499958024479727,True,1076,0.006482027106658794,2017-01-25,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-11-30,True,300,,0,,0,,0,,0,False,0.0,0.06786161597051832,0.0799855881823095,0.1007145014618929,True,1098,-0.032509030286190566,2017-03-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2016-12-30,True,300,,0,,0,,0,,0,False,0.0,0.010778547464246136,-0.008005671915157109,0.11543419767474425,True,1120,0.06008328375966676,2017-04-06,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2017-01-26,True,300,,0,,0,,0,,0,False,0.0,0.014167134206955378,0.011432796508110021,0.11188766541102864,True,1138,0.010333628579864307,2017-05-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2017-02-28,True,300,,0,,0,,0,,0,False,0.0,-0.02833361510478731,0.02253783613171967,0.11164359601668314,True,1156,0.014795474325500546,2017-05-31,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2017-03-31,True,300,,0,,0,,0,,0,False,0.0,0.045312936484196785,0.016048626683810685,0.08588199048841862,True,1179,0.060736902705814666,2017-07-03,,,,NO_PRICE_VIEW_KEEP_EXISTING_SHARES
2017-04-28,True,300,,0,,0,,0,,0,False,0.0,0.017049207796799432,0.0028847668184095454,0.09067668258507158,True,1197,0.09515469935785159,2017-07-27,-0.004882485991461485,,-0.004882485991461485,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-05-31,True,300,,0,,0,,0,,0,False,0.0,0.011530828249933204,0.02115563266693532,0.09864111186617851,True,1217,0.09474590869939714,2017-08-24,-0.000931124459485606,,-0.000931124459485606,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-06-30,True,300,0.14765100671140952,1,,0,,0,,0,False,0.0033333333333333335,0.0644661386685735,0.06754953276007103,0.10479001409318434,True,1239,0.05535956580732693,2017-09-25,-0.002990360060337779,,-0.002990360060337779,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-07-31,True,300,0.14765100671140952,1,,0,,0,,0,False,0.0033333333333333335,0.1097677506452334,0.07733707290265057,0.11425510004324593,True,1260,0.06912928759894443,2017-10-31,0.004540642508063925,,0.004540642508063925,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-08-31,True,300,0.2531645569620254,3,,0,0.05714285714285714,3,,0,False,0.01,0.08570149656281889,0.08243939031499115,0.11653029648660664,True,1283,0.043511843460350086,2017-12-01,0.011625227325056327,,0.011625227325056327,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-09-29,True,300,0.20040778183671745,4,0.0,1,0.05650438946528332,4,0.0,1,False,0.013333333333333334,0.058576490020079704,0.06530765468051469,0.10188508561758466,True,1304,0.028700906344411026,2018-01-02,0.015710024867310865,,0.015710024867310865,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-10-31,True,300,0.20040778183671745,4,0.0,1,0.052087550265835426,4,0.0,1,False,0.013333333333333334,0.06142504053970948,0.08556895269231979,0.08492951463127424,True,1321,0.09184929820241328,2018-01-25,0.019010886127922202,,0.019010886127922202,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-11-30,True,300,0.14750971388202055,6,0.0,4,0.0558659217877095,6,0.0,4,False,0.02,0.0428384976007297,0.047400874987081565,0.10994887883079109,True,1343,0.004441154700222327,2018-03-05,0.019611519938473914,,0.019611519938473914,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2017-12-29,True,300,0.14750971388202055,6,0.0,4,0.0558659217877095,6,0.0,4,False,0.02,0.043626873159558474,0.03230381542124072,0.13722323565514274,True,1364,-0.04429760156632412,2018-04-03,0.020430239691012327,,0.020430239691012327,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-01-31,True,300,0.12165232614444815,6,0.0,6,0.06231073841136735,6,0.0,6,False,0.02,0.046423397279029735,0.06665407548368729,0.14868696673115633,True,1386,-0.09133489461358302,2018-05-09,0.025124853297090504,,0.025124853297090504,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-02-28,True,300,0.12165232614444815,4,0.0,4,0.05907085027276834,4,0.0,4,False,0.013333333333333334,-0.010495271492326378,-0.005452598238729789,0.18486871106844888,True,1401,-0.0595,2018-05-30,0.027388003322984023,,0.027388003322984023,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-03-30,True,300,0.12165232614444815,4,0.0,4,0.05907085027276834,4,0.0,4,False,0.013333333333333334,-0.03154266244416513,-0.04310358112215196,0.19293515839837108,True,1423,-0.09391839876828323,2018-07-02,0.027009396347611393,,0.027009396347611393,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-04-27,True,300,0.1146496815286624,3,0.0,3,0.06289308176100629,3,0.0,3,False,0.01,-0.15673505341526314,-0.0735230392461822,0.20524238752825355,True,1441,-0.035809018567639295,2018-07-26,0.036230591304610996,,0.036230591304610996,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-05-31,True,300,,0,,0,,0,,0,False,0.0,-0.055989062404338055,-0.05079871551705106,0.17063650285029902,True,1463,-0.10327522451135762,2018-08-27,0.02043222576120575,,0.02043222576120575,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-06-29,True,300,0.43181818181818193,1,0.0,1,0.0819672131147541,1,0.0,1,False,0.0033333333333333335,-0.09667147555694548,-0.10499868995093431,0.17937632194442235,True,1483,-0.023789294817332274,2018-09-25,0.021877681721057782,,0.021877681721057782,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-07-31,True,300,,0,,0,,0,,0,False,0.0,-0.06916068957254133,-0.06374397653467456,0.1913240216131596,True,1505,-0.09847009735744094,2018-11-01,0.01416809301747539,,0.01416809301747539,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-08-31,True,300,0.1593412707243797,2,,0,0.08478186775732788,2,,0,False,0.006666666666666667,-0.1241214761931495,-0.08150409349331011,0.21919810558962913,True,1528,-0.021264028352037778,2018-12-04,0.013804293497497943,,0.013804293497497943,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-09-28,True,300,0.1593412707243797,2,,0,0.08478186775732788,2,,0,False,0.006666666666666667,0.04132097874132231,-0.024586916173700235,0.21050157829350144,True,1547,-0.1052171378606821,2019-01-02,0.0030207087732715366,,0.0030207087732715366,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-10-31,True,300,0.2060606060606061,3,,0,0.10101010101010101,3,,0,False,0.01,-0.10925308577333775,-0.08665389027022719,0.28441734609491165,True,1565,0.004628201172477642,2019-01-28,0.013325192382600319,,0.013325192382600319,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-11-30,True,300,0.2060606060606061,3,-0.042714618555469264,2,0.10101010101010101,3,-0.04306220095693784,2,False,0.01,-0.05444134797345927,-0.048909381791097495,0.2825344703680677,True,1587,0.1626089570183349,2019-03-06,0.008720282440095987,,0.008720282440095987,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2018-12-28,True,300,0.2060606060606061,3,-0.042714618555469264,2,0.10101010101010101,3,-0.04306220095693784,2,False,0.01,-0.13695800934116978,-0.08109393579072477,0.27545238669477135,True,1607,0.3026058631921824,2019-04-03,0.010700520919059646,,0.010700520919059646,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-01-31,True,300,0.19801980198019808,3,0.0,3,0.1234567901234568,3,0.0,3,False,0.01,-0.011163481430697515,-0.0013660396735412084,0.17028229191968175,True,1629,0.12923268095681895,2019-05-09,0.0010813468090202084,,0.0010813468090202084,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-02-28,True,300,0.1420721019470369,2,0.0,2,0.1352578068264343,2,0.0,2,False,0.006666666666666667,0.15819656855004438,0.13617600209603276,0.22972435990529408,True,1644,-0.01192411924119241,2019-05-30,0.004447155192999258,,0.004447155192999258,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-03-29,True,300,0.10970464135021088,3,0.07046764894298527,2,0.12195121951219513,3,0.06837606837606834,2,False,0.01,0.253588306790833,0.17098529868215073,0.25077419270675916,True,1665,0.007190549563431015,2019-07-01,0.0023661830875386118,,0.0023661830875386118,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-04-30,True,300,0.0904510261767236,2,0.14093529788597053,1,0.11715538503699643,2,0.13675213675213668,1,False,0.006666666666666667,0.20338370385162266,0.13057082132894537,0.2678829531336375,True,1686,0.03493912122816312,2019-07-30,0.0025969537567479047,,0.0025969537567479047,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-05-31,True,300,0.0904510261767236,2,0.14093529788597053,1,0.11715538503699643,2,0.13675213675213668,1,False,0.006666666666666667,-0.039146582991273327,0.03177663449702073,0.2563196415289819,True,1706,0.05596707818930047,2019-08-27,0.024690376897959485,,0.024690376897959485,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-06-28,True,300,0.0904510261767236,2,0.0,2,0.11715538503699643,2,0.0,2,False,0.006666666666666667,-0.0025879931628944096,0.06817924399728703,0.23360648942205683,True,1725,0.009688934217236156,2019-09-24,0.02245432972639811,,0.02245432972639811,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-07-31,True,300,0.0904510261767236,2,0.0,2,0.11715538503699643,2,0.0,2,False,0.006666666666666667,0.049727461611693155,0.03564458641336654,0.17992574360185018,True,1748,0.015725702500644534,2019-11-01,0.010529681236685868,,0.010529681236685868,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-08-30,True,300,0.10970464135021088,3,0.0,2,0.12195121951219513,3,0.0,2,False,0.01,0.07892100256433589,0.013782736460687284,0.16395382544414885,True,1770,0.006996631251619645,2019-12-03,0.004168847579590063,,0.004168847579590063,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-09-30,True,300,0.1578416701160039,2,0.08160727098780196,1,0.16967126193001061,2,0.09160305343511459,1,False,0.006666666666666667,-0.0133506475918189,0.009613816408942544,0.13872707035931778,True,1790,0.06633970056788852,2019-12-31,0.014054095620878315,,0.014054095620878315,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-10-31,True,300,0.1578416701160039,2,0.08160727098780196,1,0.16967126193001061,2,0.09160305343511459,1,False,0.006666666666666667,0.012498568517548613,0.029905102533644312,0.13330758027169567,True,1808,-0.05786802030456861,2020-02-04,0.01257170886003005,,0.01257170886003005,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-11-29,True,300,0.21606648199445982,1,0.0,1,0.2173913043478261,1,0.0,1,False,0.0033333333333333335,0.009304797037314095,-0.0004457321149990978,0.11796810439790613,True,1829,0.06065278848625044,2020-03-04,0.009139367967229818,,0.009139367967229818,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2019-12-31,True,300,0.21606648199445982,1,0.0,1,0.2173913043478261,1,0.0,1,False,0.0033333333333333335,0.06634637592795702,0.058642632831218844,0.1158677631835122,True,1851,-0.09951456310679618,2020-04-03,0.009252266567977691,,0.009252266567977691,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-01-23,True,300,0.1927710843373494,1,0.0,1,0.2631578947368421,1,0.0,1,False,0.0033333333333333335,0.028110459246355236,0.020865036759530886,0.13746339408588937,True,1867,0.024128686327077764,2020-04-28,0.011280856474074999,,0.011280856474074999,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-02-28,True,300,,0,,0,,0,,0,False,0.0,0.0150099094004243,-0.0055112194133971615,0.24494596901457166,True,1887,-0.02988855116514688,2020-05-29,0.013991053199574582,,0.013991053199574582,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-03-31,True,300,0.1381653454133634,1,,0,0.14925373134328357,1,,0,False,0.0033333333333333335,-0.09061621000400005,-0.06961172343485289,0.3053387572944724,True,1909,0.16539301310043641,2020-07-02,0.02491932114450565,,0.02491932114450565,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-04-30,True,300,0.14844775207176114,2,,0,0.10328016080058161,2,,0,False,0.006666666666666667,0.026184256780176104,-0.004256789658043103,0.24208089951971848,True,1930,0.21862871927554983,2020-07-31,0.011879363073199013,,0.011879363073199013,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-05-29,True,300,0.14844775207176114,2,,0,0.10328016080058161,2,,0,False,0.006666666666666667,-0.05289573457433964,-0.014482116647813736,0.2107967033862751,True,1948,0.23627501282709074,2020-08-26,0.019231103296984388,,0.019231103296984388,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-06-30,True,300,0.1381653454133634,3,0.0,2,0.14925373134328357,3,0.0,2,False,0.01,0.13073151371685984,0.060186340394756455,0.1343594269311064,True,1968,0.12323859565321227,2020-09-23,-0.002163984792760556,,-0.002163984792760556,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-07-31,True,300,0.1381653454133634,3,0.0,2,0.14925373134328357,3,0.0,3,False,0.01,0.1925632985242002,0.17023417001654684,0.2624055490734308,True,1991,0.0020876826722338038,2020-11-03,0.011750486345793943,,0.011750486345793943,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-08-31,True,300,0.14844775207176114,4,0.0,2,0.10328016080058161,4,0.0,3,False,0.013333333333333334,0.20263313590666812,0.16285034326034697,0.2693520942198438,True,2012,0.05733662145499374,2020-12-02,0.01095978320500495,,0.01095978320500495,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-09-30,True,300,0.19120718462823727,4,-0.2693561773772824,1,0.041414908196831614,4,-0.148936170212766,2,False,0.013333333333333334,-0.032192530069284894,0.06268167392568191,0.2289183040828559,True,2034,0.1184071171362,2021-01-04,0.03505150672196669,,0.03505150672196669,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-10-30,True,300,0.19030993717093023,4,-0.2693561773772824,1,0.025451968397841022,4,-0.297872340425532,1,False,0.013333333333333334,0.009080412936205439,0.05534633751338114,0.17651434593885956,True,2050,0.19331792393359937,2021-01-26,0.02612821484857199,,0.02612821484857199,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-11-30,True,300,0.19126323641965148,8,-0.14994866915451874,2,0.026178010471204185,8,-0.15271988659204883,2,False,0.02666666666666667,0.022920183079379167,0.07197647660444928,0.16606687434050924,True,2071,0.07519395265565954,2021-03-03,0.02484631543448994,,0.02484631543448994,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2020-12-31,True,300,0.2193350144453166,6,-0.08175559380378658,2,0.026178010471204185,6,-0.07987220447284345,2,False,0.02,0.12924434290509532,0.08672900461967714,0.15651598097274647,True,2094,-0.006628787878787956,2021-04-06,0.012287230466850851,,0.012287230466850851,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-01-29,True,300,0.1866226259289843,5,-0.03904109589041096,2,0.03125,5,-0.040609137055837546,2,False,0.016666666666666666,0.09051261618356458,0.08361860378362862,0.17696490572702003,True,2114,-0.05142109199700817,2021-05-07,0.022302044462606637,,0.022302044462606637,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-02-26,True,300,0.1866226259289843,5,0.0,5,0.03125,5,0.0,5,False,0.016666666666666666,0.07970569281446058,0.05735779191760315,0.21224013312980128,True,2129,-0.006504367217989193,2021-05-28,0.02241279070178457,,0.02241279070178457,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-03-31,True,300,0.1753385602280826,5,0.0,4,0.031545741324921134,5,0.0,4,False,0.016666666666666666,0.00038185933189069463,-0.013722108310466385,0.25317487195862715,True,2152,0.04291930379746822,2021-07-01,0.0287035655613283,,0.0287035655613283,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-04-30,True,300,0.16849816849816854,9,0.0,5,0.031545741324921134,9,0.0,5,False,0.03,-0.04890159098998325,-0.009472105916264129,0.2295935873731553,True,2173,-0.0442356625562732,2021-07-30,0.0363290595255215,,0.0363290595255215,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-05-31,True,300,0.1807814178948199,8,-0.030560271646859084,3,0.026212364815654587,8,-0.030605455755156292,3,False,0.02666666666666667,-0.0020585765667804528,0.02410376345044396,0.20655454949074886,True,2191,-0.0690043127695481,2021-08-25,0.030479076530055493,,0.030479076530055493,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-06-30,True,300,0.19839402003364925,6,0.06437558079190445,2,0.02733401948061634,6,0.03729683490162529,2,False,0.02,0.039982037895041206,0.0010887504660508363,0.151121873068872,True,2212,-0.06220367912004543,2021-09-27,0.017394958204728035,,0.017394958204728035,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-07-30,True,300,0.1476402892556779,4,0.0,4,0.03739316239316239,4,0.0,4,False,0.013333333333333334,-0.03805956182434527,-0.06064725106284563,0.17922352988916704,True,2234,0.011120263591433366,2021-11-03,0.02309811196094272,,0.02309811196094272,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-08-31,True,300,0.1395348837209302,5,0.0,4,0.046296296296296294,5,0.0,4,False,0.016666666666666666,-0.08068891125014352,-0.042607467099239016,0.1814902095474857,True,2256,0.011065573770491888,2021-12-03,0.031279013579511857,,0.031279013579511857,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-09-30,True,300,0.1395348837209302,5,0.0,4,0.046296296296296294,5,0.0,4,False,0.016666666666666666,-0.038168019916119324,-0.02867715078630939,0.17995683530023068,True,2276,0.006428284451587052,2021-12-31,0.024625693785147177,,0.024625693785147177,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-10-29,True,300,0.12471198156682027,2,0.0,1,0.1530612244897959,2,0.0,1,False,0.006666666666666667,0.03306423643295027,-0.018049734929941774,0.15176579160967157,True,2292,-0.024208190437764787,2022-01-25,0.012289709990101738,,0.012289709990101738,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-11-30,True,300,0.12471198156682027,2,0.0,2,0.1530612244897959,2,0.0,2,False,0.006666666666666667,0.0024464844006695527,-0.02345905477756427,0.11796438164116105,True,2314,-0.05009163103237624,2022-03-03,0.01469196420882022,,0.01469196420882022,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2021-12-31,True,300,0.12471198156682027,2,0.0,2,0.1530612244897959,2,0.0,2,False,0.006666666666666667,0.0003994407882146325,0.0024587730155500864,0.1154110849270292,True,2337,-0.14189054726368155,2022-04-07,0.01780737876687563,,0.01780737876687563,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2022-01-28,True,300,0.12319377963549738,2,0.0,2,0.17375033413525795,2,0.0,2,False,0.006666666666666667,-0.06579080831835989,-0.06738775719610746,0.13229663363521618,True,2356,-0.1615135135135135,2022-05-09,0.019384118201261687,,0.019384118201261687,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2022-02-28,True,300,0.13186813186813187,1,0.0,1,0.23255813953488372,1,0.0,1,False,0.0033333333333333335,-0.061254732013556426,-0.05587566146505751,0.14352039258911206,True,2372,-0.12271142109851785,2022-05-31,0.02097411107376067,,0.02097411107376067,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2022-03-31,True,300,0.12474012474012484,9,,0,0.21153846153846156,8,,0,False,0.03,-0.1464761034403297,-0.10743865140070374,0.22541715703367537,True,2395,0.06950083592070677,2022-07-04,0.031984594781959856,,0.031984594781959856,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2022-04-29,True,300,0.1416234887737479,19,0.0491420929877487,1,0.1694915254237288,17,0.0304568527918782,1,False,0.06333333333333334,-0.15880094290644603,-0.1261281108154041,0.2636471343934804,True,2414,0.07613065326633173,2022-07-29,0.031392598552457636,,0.031392598552457636,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2022-05-31,True,300,0.1416234887737479,19,,0,0.1694915254237288,17,,0,False,0.06333333333333334,-0.11971047235586571,-0.08197552577284706,0.2695462320602614,True,2433,0.01565174859378793,2022-08-25,0.026153518607400485,,0.026153518607400485,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2022-06-30,True,300,0.1346415316209165,20,0.0,13,0.177338355304457,18,0.0,13,False,0.06666666666666667,0.05916993504485494,0.03881484550590453,0.2156287722333481,True,2454,-0.13716814159292035,2022-09-26,0.013036599550630502,,0.013036599550630502,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2022-07-29,True,300,0.1416234887737479,19,0.0,18,0.1694915254237288,17,0.0,18,False,0.06333333333333334,0.053540766928029324,-0.009924219318209082,0.16154039513128834,True,2475,-0.14764621968616276,2022-11-01,0.0001492421363777363,,0.0001492421363777363,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
2022-08-31,True,300,0.1237673806481146,20,0.0,20,0.20638297872340428,18,0.0,20,False,0.06666666666666667,-0.019845241840530273,-0.012258317149916653,0.14860097391195162,True,2498,-0.0423728813559322,2022-12-02,0.011082445845737745,,0.011082445845737745,EXPLICIT_PRICE_BASELINE_WITHOUT_EPS_ADJUSTMENT
